cycle,station,target_date,synthetic_floor_f,synthetic_forecast_high_f,feature,v1_value,v1_state,v2_value,v2_state
20260917T01Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_p10,89.0,present,89.0,present
20260917T01Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_p25,90.0,present,90.0,present
20260917T01Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_p50,91.0,present,91.0,present
20260917T01Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_p75,92.0,present,92.0,present
20260917T01Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_p90,93.0,present,93.0,present
20260917T01Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_mean,91.0,present,91.0,present
20260917T01Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_stddev,1.0,present,1.0,present
20260917T01Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_iqr,2.0,present,2.0,present
20260917T01Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_p10_p90_spread,4.0,present,4.0,present
20260917T01Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_p50_vs_forecast_high,6.0,present,6.0,present
20260917T01Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_p90_vs_forecast_high,8.0,present,8.0,present
20260917T01Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_exceed_forecast_high,0.9,present,0.9,present
20260917T01Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,1.0,present
20260917T01Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_impossible_flag,0.0,present,0.0,present
20260917T01Z,KATL,2026-09-17,,85.0,nbm_prob_tmax_floor_gap,,dropped,,dropped
20260917T01Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_p10,89.0,present,89.0,present
20260917T01Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_p25,90.0,present,90.0,present
20260917T01Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_p50,91.0,present,91.0,present
20260917T01Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_p75,92.0,present,92.0,present
20260917T01Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_p90,93.0,present,93.0,present
20260917T01Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_mean,91.0,present,91.0,present
20260917T01Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_stddev,1.0,present,1.0,present
20260917T01Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_iqr,2.0,present,2.0,present
20260917T01Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_p10_p90_spread,4.0,present,4.0,present
20260917T01Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_p50_vs_forecast_high,6.0,present,6.0,present
20260917T01Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_p90_vs_forecast_high,8.0,present,8.0,present
20260917T01Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_exceed_forecast_high,0.9,present,0.9,present
20260917T01Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,1.0,present
20260917T01Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_impossible_flag,0.0,present,0.0,present
20260917T01Z,KATL,2026-09-17,80.0,85.0,nbm_prob_tmax_floor_gap,13.0,present,13.0,present
20260917T01Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_p10,97.0,present,97.0,present
20260917T01Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_p25,98.0,present,98.0,present
20260917T01Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_p50,99.0,present,99.0,present
20260917T01Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_p75,100.0,present,100.0,present
20260917T01Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_p90,100.0,present,100.0,present
20260917T01Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_mean,99.0,present,99.0,present
20260917T01Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_stddev,2.0,present,2.0,present
20260917T01Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_iqr,2.0,present,2.0,present
20260917T01Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_p10_p90_spread,3.0,present,3.0,present
20260917T01Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_p50_vs_forecast_high,14.0,present,14.0,present
20260917T01Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_p90_vs_forecast_high,15.0,present,15.0,present
20260917T01Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_exceed_forecast_high,0.9,present,0.9,present
20260917T01Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,1.0,present
20260917T01Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_impossible_flag,0.0,present,0.0,present
20260917T01Z,KAUS,2026-09-17,,85.0,nbm_prob_tmax_floor_gap,,dropped,,dropped
20260917T01Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_p10,97.0,present,97.0,present
20260917T01Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_p25,98.0,present,98.0,present
20260917T01Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_p50,99.0,present,99.0,present
20260917T01Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_p75,100.0,present,100.0,present
20260917T01Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_p90,100.0,present,100.0,present
20260917T01Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_mean,99.0,present,99.0,present
20260917T01Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_stddev,2.0,present,2.0,present
20260917T01Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_iqr,2.0,present,2.0,present
20260917T01Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_p10_p90_spread,3.0,present,3.0,present
20260917T01Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_p50_vs_forecast_high,14.0,present,14.0,present
20260917T01Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_p90_vs_forecast_high,15.0,present,15.0,present
20260917T01Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_exceed_forecast_high,0.9,present,0.9,present
20260917T01Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,1.0,present
20260917T01Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_impossible_flag,0.0,present,0.0,present
20260917T01Z,KAUS,2026-09-17,80.0,85.0,nbm_prob_tmax_floor_gap,20.0,present,20.0,present
20260917T01Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_p10,79.0,present,79.0,present
20260917T01Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_p25,81.0,present,81.0,present
20260917T01Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_p50,83.0,present,83.0,present
20260917T01Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_p75,85.0,present,85.0,present
20260917T01Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_p90,87.0,present,87.0,present
20260917T01Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_mean,83.0,present,83.0,present
20260917T01Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_stddev,3.0,present,3.0,present
20260917T01Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_iqr,4.0,present,4.0,present
20260917T01Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_p10_p90_spread,8.0,present,8.0,present
20260917T01Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_p50_vs_forecast_high,-2.0,present,-2.0,present
20260917T01Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_p90_vs_forecast_high,2.0,present,2.0,present
20260917T01Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_exceed_forecast_high,0.25,present,0.25,present
20260917T01Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,1.0,present
20260917T01Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_impossible_flag,0.0,present,0.0,present
20260917T01Z,KBKF,2026-09-17,,85.0,nbm_prob_tmax_floor_gap,,dropped,,dropped
20260917T01Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_p10,,dropped,,dropped
20260917T01Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_p25,81.0,present,81.0,present
20260917T01Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_p50,83.0,present,83.0,present
20260917T01Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_p75,85.0,present,85.0,present
20260917T01Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_p90,87.0,present,87.0,present
20260917T01Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_mean,83.0,present,83.0,present
20260917T01Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_stddev,3.0,present,3.0,present
20260917T01Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_iqr,4.0,present,4.0,present
20260917T01Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_p10_p90_spread,8.0,present,8.0,present
20260917T01Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_p50_vs_forecast_high,-2.0,present,-2.0,present
20260917T01Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_p90_vs_forecast_high,2.0,present,2.0,present
20260917T01Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_exceed_forecast_high,0.25,present,0.25,present
20260917T01Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_physical_valid_flag,0.0,present,0.0,present
20260917T01Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_impossible_flag,1.0,present,1.0,present
20260917T01Z,KBKF,2026-09-17,80.0,85.0,nbm_prob_tmax_floor_gap,7.0,present,7.0,present
20260917T01Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_p10,97.0,present,97.0,present
20260917T01Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_p25,98.0,present,98.0,present
20260917T01Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_p50,99.0,present,99.0,present
20260917T01Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_p75,100.0,present,100.0,present
20260917T01Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_p90,101.0,present,101.0,present
20260917T01Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_mean,99.0,present,99.0,present
20260917T01Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_stddev,1.0,present,1.0,present
20260917T01Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_iqr,2.0,present,2.0,present
20260917T01Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_p10_p90_spread,4.0,present,4.0,present
20260917T01Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_p50_vs_forecast_high,14.0,present,14.0,present
20260917T01Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_p90_vs_forecast_high,16.0,present,16.0,present
20260917T01Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_exceed_forecast_high,0.9,present,0.9,present
20260917T01Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,1.0,present
20260917T01Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_impossible_flag,0.0,present,0.0,present
20260917T01Z,KDAL,2026-09-17,,85.0,nbm_prob_tmax_floor_gap,,dropped,,dropped
20260917T01Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_p10,97.0,present,97.0,present
20260917T01Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_p25,98.0,present,98.0,present
20260917T01Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_p50,99.0,present,99.0,present
20260917T01Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_p75,100.0,present,100.0,present
20260917T01Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_p90,101.0,present,101.0,present
20260917T01Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_mean,99.0,present,99.0,present
20260917T01Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_stddev,1.0,present,1.0,present
20260917T01Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_iqr,2.0,present,2.0,present
20260917T01Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_p10_p90_spread,4.0,present,4.0,present
20260917T01Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_p50_vs_forecast_high,14.0,present,14.0,present
20260917T01Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_p90_vs_forecast_high,16.0,present,16.0,present
20260917T01Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_exceed_forecast_high,0.9,present,0.9,present
20260917T01Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,1.0,present
20260917T01Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_impossible_flag,0.0,present,0.0,present
20260917T01Z,KDAL,2026-09-17,80.0,85.0,nbm_prob_tmax_floor_gap,21.0,present,21.0,present
20260917T01Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_p10,90.0,present,90.0,present
20260917T01Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_p25,90.0,present,90.0,present
20260917T01Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_p50,91.0,present,91.0,present
20260917T01Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_p75,93.0,present,93.0,present
20260917T01Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_p90,94.0,present,94.0,present
20260917T01Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_mean,92.0,present,92.0,present
20260917T01Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_stddev,2.0,present,2.0,present
20260917T01Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_iqr,3.0,present,3.0,present
20260917T01Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_p10_p90_spread,4.0,present,4.0,present
20260917T01Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_p50_vs_forecast_high,6.0,present,6.0,present
20260917T01Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_p90_vs_forecast_high,9.0,present,9.0,present
20260917T01Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_exceed_forecast_high,0.9,present,0.9,present
20260917T01Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,1.0,present
20260917T01Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_impossible_flag,0.0,present,0.0,present
20260917T01Z,KHOU,2026-09-17,,85.0,nbm_prob_tmax_floor_gap,,dropped,,dropped
20260917T01Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_p10,90.0,present,90.0,present
20260917T01Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_p25,90.0,present,90.0,present
20260917T01Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_p50,91.0,present,91.0,present
20260917T01Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_p75,93.0,present,93.0,present
20260917T01Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_p90,94.0,present,94.0,present
20260917T01Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_mean,92.0,present,92.0,present
20260917T01Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_stddev,2.0,present,2.0,present
20260917T01Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_iqr,3.0,present,3.0,present
20260917T01Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_p10_p90_spread,4.0,present,4.0,present
20260917T01Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_p50_vs_forecast_high,6.0,present,6.0,present
20260917T01Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_p90_vs_forecast_high,9.0,present,9.0,present
20260917T01Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_exceed_forecast_high,0.9,present,0.9,present
20260917T01Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,1.0,present
20260917T01Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_impossible_flag,0.0,present,0.0,present
20260917T01Z,KHOU,2026-09-17,80.0,85.0,nbm_prob_tmax_floor_gap,14.0,present,14.0,present
20260917T01Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_p10,71.0,present,71.0,present
20260917T01Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_p25,72.0,present,72.0,present
20260917T01Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_p50,73.0,present,73.0,present
20260917T01Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_p75,74.0,present,74.0,present
20260917T01Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_p90,74.0,present,74.0,present
20260917T01Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_mean,73.0,present,73.0,present
20260917T01Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_stddev,1.0,present,1.0,present
20260917T01Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_iqr,2.0,present,2.0,present
20260917T01Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_p10_p90_spread,3.0,present,3.0,present
20260917T01Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_p50_vs_forecast_high,-12.0,present,-12.0,present
20260917T01Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_p90_vs_forecast_high,-11.0,present,-11.0,present
20260917T01Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_exceed_forecast_high,0.09999999999999998,present,0.09999999999999998,present
20260917T01Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,1.0,present
20260917T01Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_impossible_flag,0.0,present,0.0,present
20260917T01Z,KLAX,2026-09-17,,85.0,nbm_prob_tmax_floor_gap,,dropped,,dropped
20260917T01Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_p10,,dropped,,dropped
20260917T01Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_p25,,dropped,,dropped
20260917T01Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_p50,,dropped,,dropped
20260917T01Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_p75,,dropped,,dropped
20260917T01Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_p90,,dropped,,dropped
20260917T01Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_mean,,dropped,,dropped
20260917T01Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_stddev,1.0,present,1.0,present
20260917T01Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_iqr,2.0,present,2.0,present
20260917T01Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_p10_p90_spread,3.0,present,3.0,present
20260917T01Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_p50_vs_forecast_high,,dropped,,dropped
20260917T01Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_p90_vs_forecast_high,,dropped,,dropped
20260917T01Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_exceed_forecast_high,,dropped,,dropped
20260917T01Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_physical_valid_flag,0.0,present,0.0,present
20260917T01Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_impossible_flag,1.0,present,1.0,present
20260917T01Z,KLAX,2026-09-17,80.0,85.0,nbm_prob_tmax_floor_gap,-6.0,present,-6.0,present
20260917T01Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_p10,80.0,present,80.0,present
20260917T01Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_p25,82.0,present,82.0,present
20260917T01Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_p50,82.0,present,82.0,present
20260917T01Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_p75,83.0,present,83.0,present
20260917T01Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_p90,84.0,present,84.0,present
20260917T01Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_mean,82.0,present,82.0,present
20260917T01Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_stddev,2.0,present,2.0,present
20260917T01Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_iqr,1.0,present,1.0,present
20260917T01Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_p10_p90_spread,4.0,present,4.0,present
20260917T01Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_p50_vs_forecast_high,-3.0,present,-3.0,present
20260917T01Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_p90_vs_forecast_high,-1.0,present,-1.0,present
20260917T01Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_exceed_forecast_high,0.09999999999999998,present,0.09999999999999998,present
20260917T01Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,1.0,present
20260917T01Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_impossible_flag,0.0,present,0.0,present
20260917T01Z,KLGA,2026-09-17,,85.0,nbm_prob_tmax_floor_gap,,dropped,,dropped
20260917T01Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_p10,80.0,present,80.0,present
20260917T01Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_p25,82.0,present,82.0,present
20260917T01Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_p50,82.0,present,82.0,present
20260917T01Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_p75,83.0,present,83.0,present
20260917T01Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_p90,84.0,present,84.0,present
20260917T01Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_mean,82.0,present,82.0,present
20260917T01Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_stddev,2.0,present,2.0,present
20260917T01Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_iqr,1.0,present,1.0,present
20260917T01Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_p10_p90_spread,4.0,present,4.0,present
20260917T01Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_p50_vs_forecast_high,-3.0,present,-3.0,present
20260917T01Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_p90_vs_forecast_high,-1.0,present,-1.0,present
20260917T01Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_exceed_forecast_high,0.09999999999999998,present,0.09999999999999998,present
20260917T01Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,1.0,present
20260917T01Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_impossible_flag,0.0,present,0.0,present
20260917T01Z,KLGA,2026-09-17,80.0,85.0,nbm_prob_tmax_floor_gap,4.0,present,4.0,present
20260917T01Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_p10,87.0,present,87.0,present
20260917T01Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_p25,88.0,present,88.0,present
20260917T01Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_p50,89.0,present,89.0,present
20260917T01Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_p75,90.0,present,90.0,present
20260917T01Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_p90,91.0,present,91.0,present
20260917T01Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_mean,89.0,present,89.0,present
20260917T01Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_stddev,2.0,present,2.0,present
20260917T01Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_iqr,2.0,present,2.0,present
20260917T01Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_p10_p90_spread,4.0,present,4.0,present
20260917T01Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_p50_vs_forecast_high,4.0,present,4.0,present
20260917T01Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_p90_vs_forecast_high,6.0,present,6.0,present
20260917T01Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_exceed_forecast_high,0.9,present,0.9,present
20260917T01Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,1.0,present
20260917T01Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_impossible_flag,0.0,present,0.0,present
20260917T01Z,KMIA,2026-09-17,,85.0,nbm_prob_tmax_floor_gap,,dropped,,dropped
20260917T01Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_p10,87.0,present,87.0,present
20260917T01Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_p25,88.0,present,88.0,present
20260917T01Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_p50,89.0,present,89.0,present
20260917T01Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_p75,90.0,present,90.0,present
20260917T01Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_p90,91.0,present,91.0,present
20260917T01Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_mean,89.0,present,89.0,present
20260917T01Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_stddev,2.0,present,2.0,present
20260917T01Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_iqr,2.0,present,2.0,present
20260917T01Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_p10_p90_spread,4.0,present,4.0,present
20260917T01Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_p50_vs_forecast_high,4.0,present,4.0,present
20260917T01Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_p90_vs_forecast_high,6.0,present,6.0,present
20260917T01Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_exceed_forecast_high,0.9,present,0.9,present
20260917T01Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_physical_valid_flag,1.0,present,1.0,present
20260917T01Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_impossible_flag,0.0,present,0.0,present
20260917T01Z,KMIA,2026-09-17,80.0,85.0,nbm_prob_tmax_floor_gap,11.0,present,11.0,present
20260917T01Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_p10,75.0,present,75.0,present
20260917T01Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_p25,77.0,present,77.0,present
20260917T01Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_p50,78.0,present,78.0,present
20260917T01Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_p75,80.0,present,80.0,present
20260917T01Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_p90,82.0,present,82.0,present
20260917T01Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_mean,78.0,present,78.0,present
20260917T01Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_stddev,3.0,present,3.0,present
20260917T01Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_iqr,3.0,present,3.0,present
20260917T01Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_p10_p90_spread,7.0,present,7.0,present
20260917T01Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_p50_vs_forecast_high,-7.0,present,-7.0,present
20260917T01Z,KORD,2026-09-17,,85.0,nbm_prob_tmax_p90_vs_forecast_high,-3.0,present,-3.0,present
