policy,city,ahead,hour_start,band_minutes,pulled_minutes,notional,pulled_notional,eligible_moves,large_moves,pulled_large_moves,t3_known_minutes,trade_rows,pulled_trade_rows,baseline_0_minutes,baseline_0_notional,baseline_0_large_moves,baseline_15_minutes,baseline_15_notional,baseline_15_large_moves,baseline_30_minutes,baseline_30_notional,baseline_30_large_moves,baseline_45_minutes,baseline_45_notional,baseline_45_large_moves,pulled_fraction,notional_fraction,large_move_fraction,t3_known_fraction,baseline_0_large_move_fraction,baseline_15_large_move_fraction,baseline_30_large_move_fraction,baseline_45_large_move_fraction,best_clock_large_move_fraction,lift_vs_best_clock
metar_10,atlanta,2,6,91784.0,30624.0,5149.295179998025,1577.3646150010752,204.0,78.0,25.0,0.0,530.0,174.0,30624.0,1864.345279998722,32.0,30624.0,1429.813328996881,34.0,30624.0,1662.028919999813,20.0,30624.0,1838.0877600025524,28.0,0.3336529242569511,0.3063263145465435,0.32051282051282054,0.0,0.41025641025641024,0.4358974358974359,0.2564102564102564,0.358974358974359,0.4358974358974359,0.7352941176470589
metar_10,atlanta,2,12,98384.0,32824.0,11660.93141100346,4427.582237994017,480.0,81.0,39.0,0.0,1162.0,489.0,32824.0,3787.8563410001934,31.0,32824.0,3541.6566970024855,14.0,32824.0,4864.513339999107,29.0,32824.0,3412.84242899951,28.0,0.3336314847942755,0.37969370386794943,0.48148148148148145,0.0,0.38271604938271603,0.1728395061728395,0.35802469135802467,0.345679012345679,0.38271604938271603,1.2580645161290323
metar_10,atlanta,2,18,122056.0,41096.0,19936.354762050534,6287.7549889792535,686.0,123.0,49.0,0.0,1880.0,483.0,41096.0,8856.016274011768,73.0,41096.0,7477.80581600976,22.0,41096.0,5845.1311780419865,25.0,41096.0,6951.743667979103,70.0,0.33669790915645276,0.31539140750786543,0.3983739837398374,0.0,0.5934959349593496,0.17886178861788618,0.2032520325203252,0.5691056910569106,0.5934959349593496,0.6712328767123288
metar_10,austin,0,0,158400.0,52800.0,102143.49908394352,35044.792657950544,4183.0,986.0,425.0,126555.0,8928.0,3364.0,52800.0,28865.261749990404,160.0,52800.0,28881.532805037696,231.0,52800.0,39557.74760999881,494.0,52800.0,35844.720949894094,379.0,0.3333333333333333,0.34309371592165694,0.43103448275862066,0.7989583333333333,0.16227180527383367,0.23427991886409735,0.5010141987829615,0.3843813387423935,0.5010141987829615,0.860323886639676
metar_10,austin,0,6,158400.0,52800.0,87551.54490401414,36370.93746909145,3221.0,808.0,307.0,154440.0,6966.0,2342.0,52800.0,23153.481862047058,224.0,52800.0,21678.69255395967,181.0,52800.0,32330.51545101868,344.0,52800.0,36016.21158204858,291.0,0.3333333333333333,0.41542313740969616,0.37995049504950495,0.975,0.27722772277227725,0.22400990099009901,0.42574257425742573,0.36014851485148514,0.42574257425742573,0.8924418604651163
metar_10,austin,0,12,158400.0,52800.0,312576.6047297051,180694.29890258724,10495.0,4348.0,2213.0,154440.0,15687.0,7237.0,52800.0,85860.18776266681,1181.0,52800.0,68094.36420013559,1047.0,52800.0,61403.44922908891,1260.0,52800.0,187450.60149654443,2201.0,0.3333333333333333,0.5780800487574537,0.5089696412143514,0.975,0.27161913523459064,0.2408003679852806,0.28978840846366144,0.5062097516099356,0.5062097516099356,1.0054520672421625
metar_10,austin,0,18,158400.0,52800.0,74959.052334548,28859.514044026055,530.0,27.0,13.0,154121.0,1357.0,504.0,52800.0,41770.10911952978,27.0,52800.0,20208.987409549918,4.0,52800.0,17105.45194000903,0.0,52800.0,34240.92434402039,15.0,0.3333333333333333,0.3850037206343515,0.48148148148148145,0.9729861111111111,1.0,0.14814814814814814,0.0,0.5555555555555556,1.0,0.48148148148148145
metar_10,austin,1,0,154440.0,51480.0,49128.71878812839,15482.14623293524,954.0,98.0,43.0,0.0,2714.0,949.0,51480.0,22335.290556019547,45.0,51480.0,12134.84801899206,22.0,51480.0,15306.809704105739,32.0,51480.0,20452.32452895027,41.0,0.3333333333333333,0.3151343372031186,0.4387755102040816,0.0,0.45918367346938777,0.22448979591836735,0.32653061224489793,0.41836734693877553,0.45918367346938777,0.9555555555555555
metar_10,austin,1,6,154440.0,51480.0,44492.36302788698,13496.934948936507,1238.0,90.0,26.0,0.0,3047.0,977.0,51480.0,14866.217834888485,39.0,51480.0,14869.83212399566,31.0,51480.0,15838.39023906906,24.0,51480.0,13812.012537917682,28.0,0.3333333333333333,0.30335396976952833,0.28888888888888886,0.0,0.43333333333333335,0.34444444444444444,0.26666666666666666,0.3111111111111111,0.43333333333333335,0.6666666666666666
metar_10,austin,1,12,156398.0,52118.0,58976.46564570976,16976.182049946703,1511.0,141.0,49.0,0.0,3701.0,1161.0,52118.0,24037.428010900414,64.0,52118.0,20450.372079867666,40.0,52118.0,18508.924967911586,38.0,52118.0,17205.892687962052,46.0,0.333239555493037,0.28784671756914,0.3475177304964539,0.0,0.45390070921985815,0.28368794326241137,0.2695035460992908,0.3262411347517731,0.45390070921985815,0.765625
metar_10,austin,1,18,158400.0,52800.0,31116.24318298156,9347.758069963691,972.0,123.0,16.0,0.0,2404.0,819.0,52800.0,12654.67487499876,39.0,52800.0,10501.006048994594,54.0,52800.0,8012.15870800223,40.0,52800.0,8968.595335957183,18.0,0.3333333333333333,0.30041409610387254,0.13008130081300814,0.0,0.3170731707317073,0.43902439024390244,0.3252032520325203,0.14634146341463414,0.43902439024390244,0.29629629629629634
metar_10,austin,2,0,51832.0,17952.0,1242.9147599691153,622.4926449668707,61.0,40.0,13.0,0.0,158.0,49.0,17952.0,647.7470929690642,17.0,17952.0,459.47179600153135,16.0,17952.0,247.5875160005264,13.0,17952.0,593.4102459660435,11.0,0.3463497453310696,0.5008329332112355,0.325,0.0,0.425,0.4,0.325,0.275,0.425,0.7647058823529412
metar_10,austin,2,6,92466.0,30866.0,7118.707370062192,2147.5189540138504,249.0,85.0,45.0,0.0,583.0,203.0,30866.0,1620.7010040031344,25.0,30866.0,2701.6984430548914,24.0,30866.0,2402.0311480087507,27.0,30866.0,2125.0153680144604,46.0,0.3338091839162503,0.301672599023422,0.5294117647058824,0.0,0.29411764705882354,0.2823529411764706,0.3176470588235294,0.5411764705882353,0.5411764705882353,0.9782608695652175
metar_10,austin,2,12,99000.0,33000.0,18333.29708499919,4364.836190979263,599.0,84.0,29.0,0.0,1215.0,303.0,33000.0,7053.428314978516,53.0,33000.0,6231.017189045098,20.0,33000.0,7208.003176004782,10.0,33000.0,4099.600658988398,33.0,0.3333333333333333,0.23808244478570592,0.34523809523809523,0.0,0.6309523809523809,0.23809523809523808,0.11904761904761904,0.39285714285714285,0.6309523809523809,0.5471698113207547
metar_10,austin,2,18,131273.0,44153.0,21641.28502399741,5394.189716991983,625.0,102.0,29.0,0.0,1703.0,463.0,44153.0,9330.573446008826,43.0,44153.0,10823.31298600745,34.0,44153.0,5393.316560993036,39.0,44153.0,5504.631152992577,30.0,0.33634486908960715,0.2492545942170494,0.28431372549019607,0.0,0.4215686274509804,0.3333333333333333,0.38235294117647056,0.29411764705882354,0.4215686274509804,0.6744186046511628
metar_10,chicago,0,0,158400.0,52800.0,183979.98648586354,53997.03208905487,5754.0,1107.0,372.0,126861.0,11493.0,3655.0,52800.0,62288.05817383769,364.0,52800.0,63410.95360701631,309.0,52800.0,71804.58897099063,417.0,52800.0,49695.62682304159,363.0,0.3333333333333333,0.2934940540024653,0.33604336043360433,0.8008901515151515,0.3288166214995483,0.2791327913279133,0.37669376693766937,0.32791327913279134,0.37669376693766937,0.8920863309352518
metar_10,chicago,0,6,158400.0,52800.0,177113.1209249444,81933.51645095332,4731.0,1089.0,466.0,154440.0,9309.0,3482.0,52800.0,42003.050675144084,309.0,52800.0,46201.28052098657,313.0,52800.0,57364.25220482557,359.0,52800.0,77693.96382806457,434.0,0.3333333333333333,0.4626055710783531,0.4279155188246097,0.975,0.2837465564738292,0.2874196510560147,0.32966023875114786,0.3985307621671258,0.3985307621671258,1.0737327188940091
metar_10,chicago,0,12,158400.0,52800.0,339841.27889407286,154143.47051404646,9140.0,3527.0,1691.0,154440.0,14894.0,6326.0,52800.0,133481.59936703905,1249.0,52800.0,81032.4539741576,759.0,52800.0,70861.21197597276,998.0,52800.0,179389.7888719924,1736.0,0.3333333333333333,0.45357488947683827,0.4794442869294018,0.975,0.35412531896796146,0.21519705131840092,0.28296002268216613,0.49220300538701445,0.49220300538701445,0.974078341013825
metar_10,chicago,0,18,158400.0,52800.0,95866.36325306595,39066.93834194756,955.0,97.0,46.0,154440.0,1946.0,523.0,52800.0,41672.34559843094,27.0,52800.0,24273.948697005784,38.0,52800.0,16305.863118012703,23.0,52800.0,44820.705160936035,50.0,0.3333333333333333,0.40751455480604293,0.4742268041237113,0.975,0.27835051546391754,0.3917525773195876,0.23711340206185566,0.5154639175257731,0.5154639175257731,0.92
metar_10,chicago,1,0,154440.0,51480.0,72486.35709500025,20483.41652298956,2336.0,405.0,60.0,0.0,5686.0,1535.0,51480.0,24766.109369078516,190.0,51480.0,20064.416153999508,112.0,51480.0,20675.568767930887,82.0,51480.0,24370.997340978232,141.0,0.3333333333333333,0.28258305899059183,0.14814814814814814,0.0,0.4691358024691358,0.2765432098765432,0.20246913580246914,0.34814814814814815,0.4691358024691358,0.3157894736842105
metar_10,chicago,1,6,154440.0,51480.0,61322.88600471841,20680.577708837554,1477.0,200.0,10.0,0.0,3906.0,994.0,51480.0,26079.495361969555,156.0,51480.0,13998.708884927333,30.0,51480.0,19014.345714832965,15.0,51480.0,19241.85777597709,21.0,0.3333333333333333,0.3372407767508906,0.05,0.0,0.78,0.15,0.075,0.105,0.78,0.06410256410256411
metar_10,chicago,1,12,156407.0,52129.0,64089.51788007106,20230.441043049974,1858.0,303.0,60.0,0.0,4781.0,1459.0,52129.0,28091.94196801033,160.0,52129.0,17097.39490203529,54.0,52129.0,17499.986924022673,80.0,52129.0,20799.03565405701,80.0,0.3332907094950993,0.3156591235544421,0.19801980198019803,0.0,0.528052805280528,0.1782178217821782,0.264026402640264,0.264026402640264,0.528052805280528,0.37500000000000006
metar_10,chicago,1,18,158400.0,52800.0,65487.03298191062,17032.45752490814,2122.0,290.0,89.0,0.0,5379.0,1619.0,52800.0,27453.346724007388,105.0,52800.0,19342.25991105491,77.0,52800.0,19821.763338930534,82.0,52800.0,21347.001991941946,103.0,0.3333333333333333,0.26008900921825223,0.30689655172413793,0.0,0.3620689655172414,0.2655172413793103,0.2827586206896552,0.35517241379310344,0.3620689655172414,0.8476190476190476
metar_10,chicago,2,0,51832.0,17952.0,902.1274609989305,126.27761500360657,47.0,16.0,1.0,0.0,140.0,24.0,17952.0,416.732364997646,9.0,17952.0,492.9992799974861,11.0,17952.0,248.57674500267248,3.0,17952.0,131.60924499969818,2.0,0.3463497453310696,0.13997757574498254,0.0625,0.0,0.5625,0.6875,0.1875,0.125,0.6875,0.09090909090909091
metar_10,chicago,2,6,92488.0,30888.0,5218.061366983176,1856.4721899861427,259.0,72.0,23.0,0.0,712.0,208.0,30888.0,1477.1583109913506,24.0,30888.0,1441.3989110023997,20.0,30888.0,2470.559707995314,33.0,30888.0,1288.6961939908183,18.0,0.3339676498572788,0.35577814429949156,0.3194444444444444,0.0,0.3333333333333333,0.2777777777777778,0.4583333333333333,0.25,0.4583333333333333,0.6969696969696969
metar_10,chicago,2,12,99000.0,33000.0,13239.315359005765,3225.1988450048834,362.0,74.0,14.0,0.0,1005.0,254.0,33000.0,4743.430493993153,34.0,33000.0,4577.3090500020735,14.0,33000.0,5286.959651002318,22.0,33000.0,4124.278440009774,18.0,0.3333333333333333,0.2436076758917152,0.1891891891891892,0.0,0.4594594594594595,0.1891891891891892,0.2972972972972973,0.24324324324324326,0.4594594594594595,0.4117647058823529
metar_10,chicago,2,18,131296.0,44176.0,23606.150187010473,7843.657811018422,657.0,111.0,31.0,0.0,2024.0,554.0,44176.0,11004.96502001571,47.0,44176.0,6912.077845996302,41.0,44176.0,6847.661555988914,39.0,44176.0,7472.913300023159,32.0,0.33646112600536193,0.3322717914136832,0.27927927927927926,0.0,0.42342342342342343,0.36936936936936937,0.35135135135135137,0.2882882882882883,0.42342342342342343,0.6595744680851063
metar_10,dallas,0,0,158400.0,52800.0,161433.99515804191,51581.20718807271,5593.0,990.0,339.0,123331.0,11508.0,3987.0,52800.0,45348.07981711809,207.0,52800.0,50886.78944201976,238.0,52800.0,73038.60781891528,567.0,52800.0,51048.99222605804,322.0,0.3333333333333333,0.31951886675154967,0.3424242424242424,0.778604797979798,0.20909090909090908,0.2404040404040404,0.5727272727272728,0.32525252525252524,0.5727272727272728,0.5978835978835978
metar_10,dallas,0,6,158400.0,52800.0,149514.14614243116,54118.5988113248,4422.0,938.0,291.0,150480.0,9348.0,3260.0,52800.0,38708.91636210089,293.0,52800.0,46340.19160102432,270.0,52800.0,58542.08352519352,384.0,52800.0,55969.580620318186,301.0,0.3333333333333333,0.36196306642295895,0.31023454157782515,0.95,0.31236673773987206,0.2878464818763326,0.4093816631130064,0.3208955223880597,0.4093816631130064,0.7578125
metar_10,dallas,0,12,158400.0,52800.0,390405.0087740854,214207.247383008,12268.0,4970.0,2611.0,150480.0,18719.0,8613.0,52800.0,122365.74624111086,1396.0,52800.0,77002.01758487336,1108.0,52800.0,83191.38176913382,1496.0,52800.0,222606.26341700112,2560.0,0.3333333333333333,0.5486795573029206,0.5253521126760563,0.95,0.28088531187122734,0.22293762575452716,0.3010060362173038,0.5150905432595574,0.5150905432595574,1.0199218749999999
metar_10,dallas,0,18,158400.0,52800.0,136780.5996061944,42450.800178963145,1329.0,88.0,25.0,150480.0,2559.0,957.0,52800.0,86385.82492102968,46.0,52800.0,30241.765510134104,31.0,52800.0,31290.188737053544,13.0,52800.0,48905.82829600631,27.0,0.3333333333333333,0.31035688029723096,0.2840909090909091,0.95,0.5227272727272727,0.3522727272727273,0.14772727272727273,0.3068181818181818,0.5227272727272727,0.5434782608695653
metar_10,dallas,1,0,154440.0,51480.0,96860.0615951504,28107.067654003396,2126.0,339.0,106.0,0.0,5468.0,1599.0,51480.0,27739.044646060433,135.0,51480.0,30689.936485087885,112.0,51480.0,31380.10539201899,85.0,51480.0,29910.612253011423,109.0,0.3333333333333333,0.2901822194939701,0.31268436578171094,0.0,0.39823008849557523,0.3303834808259587,0.25073746312684364,0.3215339233038348,0.39823008849557523,0.7851851851851852
metar_10,dallas,1,6,154440.0,51480.0,61739.50335338602,22468.598266931407,1441.0,138.0,37.0,0.0,3790.0,1410.0,51480.0,25586.101736972472,57.0,51480.0,18962.76715537528,50.0,51480.0,18192.27912733866,29.0,51480.0,23966.032836949824,42.0,0.3333333333333333,0.3639258019023107,0.26811594202898553,0.0,0.41304347826086957,0.36231884057971014,0.21014492753623187,0.30434782608695654,0.41304347826086957,0.6491228070175439
metar_10,dallas,1,12,156409.0,52129.0,87197.85506084756,27272.679231039583,1728.0,230.0,50.0,0.0,4717.0,1378.0,52129.0,30393.280675085367,64.0,52129.0,30558.824142786812,102.0,52129.0,25975.31912900068,96.0,52129.0,26538.028842055217,47.0,0.33328644771080945,0.3127677763634028,0.21739130434782608,0.0,0.2782608695652174,0.4434782608695652,0.41739130434782606,0.20434782608695654,0.4434782608695652,0.49019607843137253
metar_10,dallas,1,18,158400.0,52800.0,60639.97043397008,23131.017323978813,1839.0,217.0,89.0,0.0,4365.0,1578.0,52800.0,22453.567383956484,98.0,52800.0,17181.90020705395,57.0,52800.0,16426.261448002577,32.0,52800.0,24088.829573980816,95.0,0.3333333333333333,0.3814483608491501,0.41013824884792627,0.0,0.45161290322580644,0.2626728110599078,0.14746543778801843,0.4377880184331797,0.45161290322580644,0.9081632653061225
metar_10,dallas,2,0,53863.0,18663.0,6754.852308096471,3437.400466030004,347.0,212.0,79.0,0.0,711.0,257.0,18663.0,1360.723496001389,44.0,18663.0,1721.0495560630918,59.0,18663.0,2492.590559068375,97.0,18663.0,3478.8791650269022,84.0,0.34649016950411227,0.5088787007096931,0.37264150943396224,0.0,0.20754716981132076,0.2783018867924528,0.45754716981132076,0.39622641509433965,0.45754716981132076,0.8144329896907215
metar_10,dallas,2,6,92488.0,30888.0,18178.380520997798,5675.5681259920075,573.0,174.0,75.0,0.0,1424.0,519.0,30888.0,6966.915421959843,36.0,30888.0,7129.051772995157,50.0,30888.0,6771.487136038334,69.0,30888.0,5615.401707992489,78.0,0.3339676498572788,0.31221527789211884,0.43103448275862066,0.0,0.20689655172413793,0.28735632183908044,0.39655172413793105,0.4482758620689655,0.4482758620689655,0.9615384615384615
metar_10,dallas,2,12,99000.0,33000.0,16773.762589063546,4666.482359003794,576.0,108.0,29.0,0.0,1342.0,417.0,33000.0,7088.4850470460315,47.0,33000.0,4850.96118000544,39.0,33000.0,6133.622068023452,32.0,33000.0,4943.890065039083,23.0,0.3333333333333333,0.2782012881263939,0.26851851851851855,0.0,0.4351851851851852,0.3611111111111111,0.2962962962962963,0.21296296296296297,0.4351851851851852,0.6170212765957448
metar_10,dallas,2,18,131296.0,44176.0,26461.468170922486,7113.977165010111,897.0,153.0,38.0,0.0,2312.0,621.0,44176.0,13275.123879915807,72.0,44176.0,7556.687402975406,58.0,44176.0,6753.697224036928,29.0,44176.0,8471.376492020001,59.0,0.33646112600536193,0.26884287444138844,0.24836601307189543,0.0,0.47058823529411764,0.3790849673202614,0.1895424836601307,0.38562091503267976,0.47058823529411764,0.5277777777777778
metar_10,denver,0,0,158400.0,52800.0,101657.82373714044,31744.228933149276,3847.0,967.0,226.0,126555.0,8011.0,2656.0,52800.0,33224.206248172755,177.0,52800.0,31990.049787919394,393.0,52800.0,36651.29028792856,398.0,52800.0,36211.281390119904,255.0,0.3333333333333333,0.3122654781124495,0.23371251292657705,0.7989583333333333,0.18304033092037228,0.40641158221303,0.41158221302998965,0.26370217166494314,0.41158221302998965,0.5678391959798995
metar_10,denver,0,6,158400.0,52800.0,73409.57190894606,28080.628983042763,2301.0,550.0,181.0,152823.0,5344.0,1913.0,52800.0,25919.745998945582,135.0,52800.0,20517.795171907233,138.0,52800.0,22309.045061985096,251.0,52800.0,28345.294909033757,197.0,0.3333333333333333,0.3825199936851929,0.3290909090909091,0.9647916666666667,0.24545454545454545,0.2509090909090909,0.45636363636363636,0.35818181818181816,0.45636363636363636,0.7211155378486056
metar_10,denver,0,12,158400.0,52800.0,338871.6618108233,138687.2453771921,6446.0,2359.0,933.0,154440.0,11650.0,4450.0,52800.0,214688.1739206139,1440.0,52800.0,85012.600491847,693.0,52800.0,48521.16935295142,423.0,52800.0,84506.79913423165,650.0,0.3333333333333333,0.40926185635025125,0.39550657058075456,0.975,0.6104281475201356,0.29376854599406527,0.17931326833403985,0.2755404832556168,0.6104281475201356,0.6479166666666667
metar_10,denver,0,18,158400.0,52800.0,60772.365050960696,20482.17284396033,454.0,30.0,8.0,154121.0,1150.0,411.0,52800.0,37675.6027789652,30.0,52800.0,19749.15780600038,0.0,52800.0,9970.772272002794,0.0,52800.0,15588.39547000782,0.0,0.3333333333333333,0.3370310309099373,0.26666666666666666,0.9729861111111111,1.0,0.0,0.0,0.0,1.0,0.26666666666666666
metar_10,denver,1,0,154440.0,51480.0,48465.89087289359,18451.92381298599,1494.0,195.0,67.0,0.0,3911.0,1401.0,51480.0,18023.566478931887,78.0,51480.0,13984.220282948536,52.0,51480.0,13415.396543946636,38.0,51480.0,17740.878656001853,71.0,0.3333333333333333,0.3807197903651027,0.3435897435897436,0.0,0.4,0.26666666666666666,0.19487179487179487,0.3641025641025641,0.4,0.8589743589743589
metar_10,denver,1,6,154440.0,51480.0,58915.55076902338,19655.30168897115,2303.0,315.0,55.0,0.0,5358.0,1536.0,51480.0,25021.858477024685,158.0,51480.0,18030.325326040656,146.0,51480.0,17154.81460504648,40.0,51480.0,18413.06498297356,54.0,0.3333333333333333,0.3336182286749582,0.1746031746031746,0.0,0.5015873015873016,0.4634920634920635,0.12698412698412698,0.17142857142857143,0.5015873015873016,0.3481012658227848
metar_10,denver,1,12,157058.0,52338.0,64379.43309419098,17003.963574102967,1679.0,303.0,98.0,0.0,4174.0,1342.0,52338.0,20904.998523028564,184.0,52338.0,23384.054660103684,68.0,52338.0,27154.395514100284,66.0,52338.0,18458.577472054403,75.0,0.3332399495727693,0.26412105165985456,0.3234323432343234,0.0,0.6072607260726073,0.22442244224422442,0.21782178217821782,0.24752475247524752,0.6072607260726073,0.5326086956521738
metar_10,denver,1,18,158400.0,52800.0,53746.94072296166,16207.748085967283,1545.0,255.0,68.0,0.0,3761.0,1110.0,52800.0,19397.51608003143,134.0,52800.0,21655.292278992547,62.0,52800.0,11057.884411994624,69.0,52800.0,15240.130037942326,51.0,0.3333333333333333,0.3015566629086861,0.26666666666666666,0.0,0.5254901960784314,0.24313725490196078,0.27058823529411763,0.2,0.5254901960784314,0.5074626865671642
metar_10,denver,2,0,69652.0,23892.0,1970.6452090002817,758.0209470090866,100.0,63.0,18.0,0.0,265.0,99.0,23892.0,1024.3437649898044,35.0,23892.0,343.20570900423655,22.0,23892.0,265.976985002637,9.0,23892.0,669.0124830091978,11.0,0.34301958307012004,0.38465622505110114,0.2857142857142857,0.0,0.5555555555555556,0.3492063492063492,0.14285714285714285,0.1746031746031746,0.5555555555555556,0.5142857142857142
metar_10,denver,2,6,93786.0,31306.0,9122.160800049296,2110.114050997527,300.0,112.0,18.0,0.0,814.0,201.0,31306.0,3591.4585720381556,52.0,31306.0,1935.524810999648,34.0,31306.0,3736.124245015088,26.0,31306.0,2240.459790992568,14.0,0.33380248651184613,0.2313173487345371,0.16071428571428573,0.0,0.4642857142857143,0.30357142857142855,0.23214285714285715,0.125,0.4642857142857143,0.34615384615384615
metar_10,denver,2,12,99000.0,33000.0,17372.01548596773,4761.418992997647,666.0,154.0,42.0,0.0,1514.0,521.0,33000.0,7992.404949942642,84.0,33000.0,6844.631406032643,35.0,33000.0,5146.398599990557,33.0,33000.0,4612.242596998606,46.0,0.3333333333333333,0.2740855830369073,0.2727272727272727,0.0,0.5454545454545454,0.22727272727272727,0.21428571428571427,0.2987012987012987,0.5454545454545454,0.5
metar_10,denver,2,18,140460.0,47180.0,31973.713141064847,7702.432485034507,924.0,197.0,45.0,0.0,2393.0,667.0,47180.0,14679.632706032298,96.0,47180.0,12816.774102013838,68.0,47180.0,8236.738420028823,50.0,47180.0,7636.303338029671,42.0,0.33589634059518725,0.24089890501776068,0.22842639593908629,0.0,0.4873096446700508,0.34517766497461927,0.25380710659898476,0.2131979695431472,0.4873096446700508,0.46874999999999994
metar_10,houston,0,0,158400.0,52800.0,130832.47879496904,52752.47114898921,5097.0,1312.0,608.0,126639.0,10387.0,4077.0,52800.0,34520.11797803707,421.0,52800.0,32554.606758952086,210.0,52800.0,50003.01536792457,503.0,52800.0,52803.8344249739,625.0,0.3333333333333333,0.4032062346816723,0.4634146341463415,0.7994886363636363,0.3208841463414634,0.1600609756097561,0.3833841463414634,0.4763719512195122,0.4763719512195122,0.9728
metar_10,houston,0,6,158400.0,52800.0,161535.52894613403,77469.52248201243,5708.0,1737.0,735.0,154440.0,10731.0,4146.0,52800.0,36584.49512906638,507.0,52800.0,33243.832013074665,383.0,52800.0,54523.40895209045,670.0,52800.0,78286.36684699268,705.0,0.3333333333333333,0.4795819408115819,0.4231433506044905,0.975,0.2918825561312608,0.2204951065054692,0.3857225100748417,0.4058721934369603,0.4058721934369603,1.0425531914893615
metar_10,houston,0,12,158400.0,52800.0,335083.4375550472,188234.17656094223,10521.0,4772.0,2252.0,154440.0,16436.0,7437.0,52800.0,114082.20422493554,1582.0,52800.0,59022.32891999601,1117.0,52800.0,60700.4144100766,1212.0,52800.0,196775.49004502888,2232.0,0.3333333333333333,0.561753150004674,0.4719195305951383,0.975,0.3315171835708298,0.23407376362112323,0.2539815590947192,0.4677284157585918,0.4677284157585918,1.0089605734767024
metar_10,houston,0,18,158400.0,52800.0,73181.68949969983,25796.621776896813,650.0,19.0,9.0,154440.0,1493.0,531.0,52800.0,34512.0456977629,10.0,52800.0,21150.14216802966,0.0,52800.0,19300.831154979147,3.0,52800.0,25970.883454894414,9.0,0.3333333333333333,0.3525010416301283,0.47368421052631576,0.975,0.5263157894736842,0.0,0.15789473684210525,0.47368421052631576,0.5263157894736842,0.9
metar_10,houston,1,0,154440.0,51480.0,65104.79837210215,18037.2306010544,2145.0,421.0,117.0,0.0,5059.0,1304.0,51480.0,24620.63202703979,159.0,51480.0,17580.295715024793,68.0,51480.0,21977.90818308381,150.0,51480.0,17804.124580009757,125.0,0.3333333333333333,0.27704917382531175,0.27790973871733965,0.0,0.37767220902612825,0.16152019002375298,0.35629453681710216,0.29691211401425177,0.37767220902612825,0.7358490566037735
metar_10,houston,1,6,154440.0,51480.0,68240.49951296495,20444.631854874147,2112.0,228.0,57.0,0.0,4971.0,1364.0,51480.0,35201.94530904357,134.0,51480.0,21246.637838070983,68.0,51480.0,15831.008180993193,46.0,51480.0,20891.536487875812,65.0,0.3333333333333333,0.29959674974228306,0.25,0.0,0.5877192982456141,0.2982456140350877,0.20175438596491227,0.2850877192982456,0.5877192982456141,0.42537313432835816
metar_10,houston,1,12,156398.0,52118.0,58973.90412005301,19685.237893036025,2065.0,344.0,122.0,0.0,4707.0,1579.0,52118.0,28124.006231914238,194.0,52118.0,17405.975010047485,54.0,52118.0,14877.702037083825,69.0,52118.0,20279.117060006716,138.0,0.333239555493037,0.33379573875527796,0.3546511627906977,0.0,0.563953488372093,0.1569767441860465,0.2005813953488372,0.4011627906976744,0.563953488372093,0.6288659793814433
metar_10,houston,1,18,158400.0,52800.0,51369.63159198452,15680.555293035039,2103.0,391.0,114.0,0.0,4663.0,1414.0,52800.0,25090.35437195417,230.0,52800.0,13912.638535986182,74.0,52800.0,12074.449837016826,44.0,52800.0,16240.051134034284,120.0,0.3333333333333333,0.30524951818968776,0.2915601023017903,0.0,0.5882352941176471,0.18925831202046037,0.11253196930946291,0.3069053708439898,0.5882352941176471,0.4956521739130435
metar_10,houston,2,0,52492.0,18172.0,2602.4765690082554,579.1980980004776,156.0,50.0,7.0,0.0,384.0,85.0,18172.0,1085.2295410052168,22.0,18172.0,673.3560400040018,16.0,18172.0,729.8402430011387,11.0,18172.0,650.3180980002609,7.0,0.3461860854987427,0.22255650824983095,0.14,0.0,0.44,0.32,0.22,0.14,0.44,0.31818181818181823
metar_10,houston,2,6,92466.0,30866.0,8032.679454981915,1573.1178119888739,354.0,120.0,11.0,0.0,1013.0,177.0,30866.0,4123.471666993936,86.0,30866.0,2331.254014994298,18.0,30866.0,2443.5800339936595,25.0,30866.0,1110.3570309916993,13.0,0.3338091839162503,0.19583973452509884,0.09166666666666666,0.0,0.7166666666666667,0.15,0.20833333333333334,0.10833333333333334,0.7166666666666667,0.12790697674418602
metar_10,houston,2,12,99000.0,33000.0,19448.811337963107,4977.407128939528,844.0,144.0,7.0,0.0,1739.0,312.0,33000.0,10025.030668020605,114.0,33000.0,5678.591879003202,32.0,33000.0,5509.084424951536,11.0,33000.0,3730.3019909958107,4.0,0.3333333333333333,0.2559234619765105,0.04861111111111111,0.0,0.7916666666666666,0.2222222222222222,0.0763888888888889,0.027777777777777776,0.7916666666666666,0.06140350877192983
metar_10,houston,2,18,131164.0,44044.0,26127.413204025957,6240.089312014938,833.0,170.0,47.0,0.0,2131.0,538.0,44044.0,13197.078499976164,130.0,44044.0,9698.834331005257,46.0,44044.0,6445.106872020086,17.0,44044.0,6467.0376710036335,61.0,0.33579335793357934,0.2388330319303637,0.27647058823529413,0.0,0.7647058823529411,0.27058823529411763,0.1,0.3588235294117647,0.7647058823529411,0.3615384615384616
