stratum,market_id,target_date,snapshot_id,floor_bucket,floor_source_field,realized_band_kind,realized_band_value,realized_band_value_hi,repair_probability,control_probability
B,austin,2026-06-21,20260621T100028-0400,,,eq,92,93,0.348210152,0.348210152
B,austin,2026-06-21,20260621T110221-0400,,,eq,92,93,0.333874004,0.333874004
B,austin,2026-06-21,20260621T120122-0400,,,eq,92,93,0.341874555,0.341874555
B,austin,2026-06-21,20260621T130231-0400,,,eq,92,93,0.0666398842,0.0666398842
B,austin,2026-06-21,20260621T141227-0400,,,eq,92,93,0.32174362,0.32174362
B,austin,2026-06-21,20260621T150027-0400,,,eq,92,93,0.329225166,0.329225166
B,austin,2026-06-21,20260621T160034-0400,,,eq,92,93,0.677903335,0.677903335
B,austin,2026-06-21,20260621T170025-0400,,,eq,92,93,0.975500836,0.975500836
B,austin,2026-06-21,20260621T180035-0400,,,eq,92,93,0.804660846,0.804660846
B,austin,2026-06-21,20260621T190038-0400,,,eq,92,93,0.992118254,0.992118254
B,austin,2026-06-21,20260621T200041-0400,,,eq,92,93,0.998617359,0.998617359
B,austin,2026-06-21,20260621T210052-0400,,,eq,92,93,0.998621557,0.998621557
B,austin,2026-06-21,20260621T225337-0400,,,eq,92,93,0.998228916,0.998228916
B,austin,2026-06-21,20260621T230009-0400,,,eq,92,93,0.998228916,0.998228916
B,austin,2026-06-21,20260622T000000-0400,,,eq,92,93,0.998228916,0.998228916
B,austin,2026-06-22,20260622T010241-0400,,,eq,94,95,0.111831853,0.111831853
B,austin,2026-06-22,20260622T021031-0400,,,eq,94,95,0.0629306668,0.0629306668
B,austin,2026-06-22,20260622T030030-0400,,,eq,94,95,0.161926229,0.161926229
B,austin,2026-06-22,20260622T040023-0400,,,eq,94,95,0.152979533,0.152979533
B,austin,2026-06-22,20260622T050120-0400,,,eq,94,95,0.22845949,0.22845949
B,austin,2026-06-22,20260622T061030-0400,,,eq,94,95,0.170415911,0.170415911
B,austin,2026-06-22,20260622T070025-0400,,,eq,94,95,0.14701242,0.14701242
B,austin,2026-06-22,20260622T081032-0400,,,eq,94,95,0.175735702,0.175735702
B,austin,2026-06-22,20260622T090032-0400,,,eq,94,95,0.175735702,0.175735702
B,austin,2026-06-22,20260622T100023-0400,,,eq,94,95,0.350087849,0.350087849
B,austin,2026-06-22,20260622T110027-0400,,,eq,94,95,0.478970584,0.478970584
B,austin,2026-06-22,20260622T120037-0400,,,eq,94,95,0.126142574,0.126142574
B,austin,2026-06-22,20260622T130022-0400,,,eq,94,95,0.216352783,0.216352783
B,austin,2026-06-22,20260622T140119-0400,,,eq,94,95,0.714969485,0.714969485
B,austin,2026-06-22,20260622T150129-0400,,,eq,94,95,0.876220999,0.876220999
B,austin,2026-06-22,20260622T160124-0400,,,eq,94,95,0.912206948,0.912206948
B,austin,2026-06-22,20260622T171529-0400,,,eq,94,95,0.864662098,0.864662098
B,austin,2026-06-22,20260622T180043-0400,,,eq,94,95,0.985212066,0.985212066
B,austin,2026-06-22,20260622T190848-0400,,,eq,94,95,0.997410352,0.997410352
B,austin,2026-06-22,20260622T200531-0400,,,eq,94,95,0.999827783,0.999827783
B,austin,2026-06-22,20260622T211445-0400,,,eq,94,95,0.999832094,0.999832094
B,austin,2026-06-22,20260622T220235-0400,,,eq,94,95,0.99983211,0.99983211
B,austin,2026-06-22,20260622T231042-0400,,,eq,94,95,0.99983211,0.99983211
B,austin,2026-06-22,20260623T000233-0400,,,eq,94,95,0.99983211,0.99983211
B,austin,2026-06-26,20260626T010923-0400,,,eq,94,95,0.720609287,0.720609287
B,austin,2026-06-26,20260626T020925-0400,,,eq,94,95,0.582701454,0.582701454
B,austin,2026-06-26,20260626T030925-0400,,,eq,94,95,0.652109961,0.652109961
B,austin,2026-06-26,20260626T040923-0400,,,eq,94,95,0.653901095,0.653901095
B,austin,2026-06-26,20260626T051920-0400,,,eq,94,95,0.645532623,0.645532623
B,austin,2026-06-26,20260626T060028-0400,,,eq,94,95,0.702465768,0.702465768
B,austin,2026-06-26,20260626T070923-0400,,,eq,94,95,0.643128446,0.643128446
B,austin,2026-06-26,20260626T081031-0400,,,eq,94,95,0.791361206,0.791361206
B,austin,2026-06-26,20260626T090110-0400,,,eq,94,95,0.773231637,0.773231637
B,austin,2026-06-26,20260626T101049-0400,,,eq,94,95,0.348897374,0.348897374
B,austin,2026-06-26,20260626T110412-0400,,,eq,94,95,0.158859452,0.158859452
B,austin,2026-06-26,20260626T121048-0400,,,eq,94,95,0.400410309,0.400410309
B,austin,2026-06-26,20260626T130050-0400,,,eq,94,95,0.461930709,0.461930709
B,austin,2026-06-26,20260626T140151-0400,,,eq,94,95,0.373815975,0.373815975
B,austin,2026-06-26,20260626T150628-0400,,,eq,94,95,0.355767415,0.355767415
B,austin,2026-06-26,20260626T160203-0400,,,eq,94,95,0.662673225,0.662673225
B,austin,2026-06-26,20260626T170638-0400,,,eq,94,95,0.810021191,0.810021191
B,austin,2026-06-26,20260626T180209-0400,,,eq,94,95,0.983481268,0.983481268
B,austin,2026-06-26,20260626T190626-0400,,,eq,94,95,0.995875204,0.995875204
B,austin,2026-06-26,20260626T201623-0400,,,eq,94,95,0.999565646,0.999565646
B,austin,2026-06-26,20260626T210234-0400,,,eq,94,95,0.999670145,0.999670145
B,austin,2026-06-26,20260626T220234-0400,,,eq,94,95,0.999665552,0.999665552
B,austin,2026-06-26,20260626T230633-0400,,,eq,94,95,0.999665552,0.999665552
B,austin,2026-06-26,20260627T000637-0400,,,eq,94,95,0.999665547,0.999665547
B,austin,2026-06-28,20260628T010232-0400,,,eq,94,95,0.104646939,0.104646939
B,austin,2026-06-28,20260628T020240-0400,,,eq,94,95,0.104646939,0.104646939
B,austin,2026-06-28,20260628T030236-0400,,,eq,94,95,0.0638402435,0.0638402435
B,austin,2026-06-28,20260628T040243-0400,,,eq,94,95,0.0698491383,0.0698491383
B,austin,2026-06-28,20260628T050228-0400,,,eq,94,95,0.0638402435,0.0638402435
B,austin,2026-06-28,20260628T060232-0400,,,eq,94,95,0.0638605636,0.0638605636
B,austin,2026-06-28,20260628T070226-0400,,,eq,94,95,0.0638605636,0.0638605636
B,austin,2026-06-28,20260628T080228-0400,,,eq,94,95,0.066704316,0.066704316
B,austin,2026-06-28,20260628T090234-0400,,,eq,94,95,0.101044583,0.101044583
B,austin,2026-06-28,20260628T101232-0400,,,eq,94,95,0.0721866007,0.0721866007
B,austin,2026-06-28,20260628T110314-0400,,,eq,94,95,0.120996273,0.120996273
B,austin,2026-06-28,20260628T120238-0400,,,eq,94,95,0.687197666,0.687197666
B,austin,2026-06-28,20260628T130233-0400,,,eq,94,95,0.512200021,0.512200021
B,austin,2026-06-28,20260628T140230-0400,,,eq,94,95,0.331065225,0.331065225
B,austin,2026-06-28,20260628T150235-0400,,,eq,94,95,0.709862801,0.709862801
B,austin,2026-06-28,20260628T160239-0400,,,eq,94,95,0.639167197,0.639167197
B,austin,2026-06-28,20260628T170229-0400,,,eq,94,95,0.454741725,0.454741725
B,austin,2026-06-28,20260628T180419-0400,,,eq,94,95,0.645972692,0.645972692
B,austin,2026-06-28,20260628T190437-0400,,,eq,94,95,0.825323385,0.825323385
B,austin,2026-06-28,20260628T200354-0400,,,eq,94,95,0.164117439,0.164117439
B,austin,2026-06-28,20260628T210508-0400,,,eq,94,95,0.157043042,0.157043042
B,austin,2026-06-29,20260629T104059-0400,,,eq,96,97,0.51470558,0.51470558
B,austin,2026-06-29,20260629T110103-0400,,,eq,96,97,0.204350118,0.204350118
B,austin,2026-06-29,20260629T121104-0400,,,eq,96,97,0.265612917,0.265612917
B,austin,2026-06-29,20260629T131408-0400,,,eq,96,97,0.176177531,0.176177531
B,austin,2026-06-29,20260629T140517-0400,,,eq,96,97,0.224997446,0.224997446
B,austin,2026-06-29,20260629T150416-0400,,,eq,96,97,0.330237459,0.330237459
B,austin,2026-06-29,20260629T160800-0400,,,eq,96,97,0.733173011,0.733173011
B,austin,2026-06-29,20260629T170228-0400,,,eq,96,97,0.567458023,0.567458023
B,austin,2026-06-29,20260629T180658-0400,,,eq,96,97,0.951754946,0.951754946
B,austin,2026-06-29,20260629T190751-0400,,,eq,96,97,0.135478979,0.135478979
B,austin,2026-06-29,20260629T200453-0400,,,eq,96,97,0.0921166099,0.0921166099
B,austin,2026-06-29,20260629T210310-0400,,,eq,96,97,0.143667963,0.143667963
B,austin,2026-06-29,20260629T220249-0400,,,eq,96,97,0.109462749,0.109462749
B,austin,2026-06-29,20260629T230846-0400,,,eq,96,97,0.102651194,0.102651194
B,austin,2026-06-29,20260630T000406-0400,,,eq,96,97,0.0997630789,0.0997630789
B,austin,2026-06-30,20260630T010024-0400,,,eq,94,95,0.586110179,0.586110179
B,austin,2026-06-30,20260630T020351-0400,,,eq,94,95,0.625104278,0.625104278
B,austin,2026-06-30,20260630T030720-0400,,,eq,94,95,0.662414385,0.662414385
B,austin,2026-06-30,20260630T040145-0400,,,eq,94,95,0.620920417,0.620920417
B,austin,2026-06-30,20260630T050507-0400,,,eq,94,95,0.620920417,0.620920417
B,austin,2026-06-30,20260630T060833-0400,,,eq,94,95,0.660761164,0.660761164
B,austin,2026-06-30,20260630T070259-0400,,,eq,94,95,0.660761164,0.660761164
B,austin,2026-06-30,20260630T080706-0400,,,eq,94,95,0.724991606,0.724991606
B,austin,2026-06-30,20260630T090146-0400,,,eq,94,95,0.757020289,0.757020289
B,austin,2026-06-30,20260630T100039-0400,,,eq,94,95,0.517819895,0.517819895
B,austin,2026-06-30,20260630T110830-0400,,,eq,94,95,0.517913065,0.517913065
B,austin,2026-06-30,20260630T120940-0400,,,eq,94,95,0.676691767,0.676691767
B,austin,2026-06-30,20260630T131531-0400,,,eq,94,95,0.585378615,0.585378615
B,austin,2026-06-30,20260630T141430-0400,,,eq,94,95,0.697523291,0.697523291
B,austin,2026-06-30,20260630T150542-0400,,,eq,94,95,0.770184591,0.770184591
B,austin,2026-06-30,20260630T160032-0400,,,eq,94,95,0.636583354,0.636583354
B,austin,2026-06-30,20260630T170405-0400,,,eq,94,95,0.444584154,0.444584154
B,austin,2026-06-30,20260630T180759-0400,,,eq,94,95,0.672067387,0.672067387
B,austin,2026-06-30,20260630T190228-0400,,,eq,94,95,0.709410106,0.709410106
B,austin,2026-06-30,20260630T200217-0400,,,eq,94,95,0.113667112,0.113667112
B,austin,2026-06-30,20260630T210556-0400,,,eq,94,95,0.129603515,0.129603515
B,austin,2026-06-30,20260630T220030-0400,,,eq,94,95,0.183382516,0.183382516
B,austin,2026-06-30,20260630T230430-0400,,,eq,94,95,0.145697205,0.145697205
B,austin,2026-06-30,20260701T000822-0400,,,eq,94,95,0.126982708,0.126982708
B,chicago,2026-06-07,20260607T010223-0400,,,eq,82,83,0.664157061,0.664157061
B,chicago,2026-06-07,20260607T020346-0400,,,eq,82,83,0.409715683,0.409715683
B,chicago,2026-06-07,20260607T030455-0400,,,eq,82,83,0.373088244,0.373088244
B,chicago,2026-06-07,20260607T040614-0400,,,eq,82,83,0.7694854,0.7694854
B,chicago,2026-06-07,20260607T050731-0400,,,eq,82,83,0.785958206,0.785958206
B,chicago,2026-06-07,20260607T060834-0400,,,eq,82,83,0.874690688,0.874690688
B,chicago,2026-06-07,20260607T071011-0400,,,eq,82,83,0.857631365,0.857631365
B,chicago,2026-06-07,20260607T080105-0400,,,eq,82,83,0.609008672,0.609008672
B,chicago,2026-06-07,20260607T090233-0400,,,eq,82,83,0.349823209,0.349823209
B,chicago,2026-06-07,20260607T100354-0400,,,eq,82,83,0.660081599,0.660081599
B,chicago,2026-06-07,20260607T110457-0400,,,eq,82,83,0.183121778,0.183121778
B,chicago,2026-06-07,20260607T120701-0400,,,eq,82,83,0.158018884,0.158018884
B,chicago,2026-06-07,20260607T130916-0400,,,eq,82,83,0.254593246,0.254593246
B,chicago,2026-06-07,20260607T140056-0400,,,eq,82,83,0.304201572,0.304201572
B,chicago,2026-06-07,20260607T150315-0400,,,eq,82,83,0.490067681,0.490067681
B,chicago,2026-06-07,20260607T160459-0400,,,eq,82,83,0.978601669,0.978601669
B,chicago,2026-06-07,20260607T170738-0400,,,eq,82,83,0.916446006,0.916446006
B,chicago,2026-06-07,20260607T181017-0400,,,eq,82,83,0.983200516,0.983200516
B,chicago,2026-06-07,20260607T190212-0400,,,eq,82,83,0.992113536,0.992113536
B,chicago,2026-06-07,20260607T200348-0400,,,eq,82,83,0.998474403,0.998474403
B,chicago,2026-06-07,20260607T210533-0400,,,eq,82,83,0.998474403,0.998474403
B,chicago,2026-06-07,20260607T220713-0400,,,eq,82,83,0.998543733,0.998543733
B,chicago,2026-06-07,20260607T230920-0400,,,eq,82,83,0.998543733,0.998543733
B,chicago,2026-06-07,20260608T000052-0400,,,eq,82,83,0.998543733,0.998543733
B,chicago,2026-06-08,20260608T010234-0400,,,eq,84,85,0.387872607,0.387872607
B,chicago,2026-06-08,20260608T020402-0400,,,eq,84,85,0.488816387,0.488816387
B,chicago,2026-06-08,20260608T030549-0400,,,eq,84,85,0.331187484,0.331187484
B,chicago,2026-06-08,20260608T040709-0400,,,eq,84,85,0.380319195,0.380319195
B,chicago,2026-06-08,20260608T050850-0400,,,eq,84,85,0.0999748612,0.0999748612
B,chicago,2026-06-08,20260608T060035-0400,,,eq,84,85,0.149036308,0.149036308
B,chicago,2026-06-08,20260608T070219-0400,,,eq,84,85,0.0861553709,0.0861553709
B,chicago,2026-06-08,20260608T080353-0400,,,eq,84,85,0.100645817,0.100645817
B,chicago,2026-06-08,20260608T090546-0400,,,eq,84,85,0.107529314,0.107529314
B,chicago,2026-06-08,20260608T100736-0400,,,eq,84,85,0.0591479899,0.0591479899
B,chicago,2026-06-08,20260608T110927-0400,,,eq,84,85,0.773210665,0.773210665
B,chicago,2026-06-08,20260608T120107-0400,,,eq,84,85,0.0339385212,0.0339385212
B,chicago,2026-06-08,20260608T130303-0400,,,eq,84,85,0.0284427276,0.0284427276
B,chicago,2026-06-08,20260608T140511-0400,,,eq,84,85,0.458591097,0.458591097
B,chicago,2026-06-08,20260608T150713-0400,,,eq,84,85,0.997049074,0.997049074
B,chicago,2026-06-08,20260608T160957-0400,,,eq,84,85,0.999653367,0.999653367
B,chicago,2026-06-08,20260608T170222-0400,,,eq,84,85,0.904577199,0.904577199
B,chicago,2026-06-08,20260608T180444-0400,,,eq,84,85,0.999384122,0.999384122
B,chicago,2026-06-08,20260608T191527-0400,,,eq,84,85,0.999828135,0.999828135
B,chicago,2026-06-08,20260608T200645-0400,,,eq,84,85,0.999783504,0.999783504
B,chicago,2026-06-08,20260608T210811-0400,,,eq,84,85,0.999695952,0.999695952
B,chicago,2026-06-08,20260608T220945-0400,,,eq,84,85,0.999696955,0.999696955
B,chicago,2026-06-08,20260608T230132-0400,,,eq,84,85,0.999696955,0.999696955
B,chicago,2026-06-08,20260609T000254-0400,,,eq,84,85,0.999696955,0.999696955
B,chicago,2026-06-11,20260611T050130-0400,,,eq,82,83,0.756287132,0.756287132
B,chicago,2026-06-11,20260611T061036-0400,,,eq,82,83,0.75700477,0.75700477
B,chicago,2026-06-11,20260611T070047-0400,,,eq,82,83,0.37085115,0.37085115
B,chicago,2026-06-11,20260611T080402-0400,,,eq,82,83,0.2984675,0.2984675
B,chicago,2026-06-11,20260611T090610-0400,,,eq,82,83,0.743342082,0.743342082
B,chicago,2026-06-11,20260611T100749-0400,,,eq,82,83,0.246643499,0.246643499
B,chicago,2026-06-11,20260611T110328-0400,,,eq,82,83,0.393717377,0.393717377
B,chicago,2026-06-11,20260611T120533-0400,,,eq,82,83,0.665136347,0.665136347
B,chicago,2026-06-11,20260611T130711-0400,,,eq,82,83,0.0948705439,0.0948705439
B,chicago,2026-06-11,20260611T140948-0400,,,eq,82,83,0.316815622,0.316815622
B,chicago,2026-06-11,20260611T150152-0400,,,eq,82,83,0.99839168,0.99839168
B,chicago,2026-06-11,20260611T160416-0400,,,eq,82,83,0.997020161,0.997020161
B,chicago,2026-06-11,20260611T170619-0400,,,eq,82,83,0.98829461,0.98829461
B,chicago,2026-06-11,20260611T180826-0400,,,eq,82,83,0.999756001,0.999756001
B,chicago,2026-06-11,20260611T190959-0400,,,eq,82,83,0.999864565,0.999864565
B,chicago,2026-06-11,20260611T200215-0400,,,eq,82,83,0.999871002,0.999871002
B,chicago,2026-06-11,20260611T210546-0400,,,eq,82,83,0.999918627,0.999918627
B,chicago,2026-06-11,20260611T220731-0400,,,eq,82,83,0.999938887,0.999938887
B,chicago,2026-06-11,20260611T231004-0400,,,eq,82,83,0.999938887,0.999938887
B,chicago,2026-06-11,20260612T000130-0400,,,eq,82,83,0.999938887,0.999938887
B,chicago,2026-06-12,20260612T010302-0400,,,eq,80,81,0,0
B,chicago,2026-06-12,20260612T020451-0400,,,eq,80,81,0.644573759,0.644573759
B,chicago,2026-06-12,20260612T030612-0400,,,eq,80,81,0.817081927,0.817081927
B,chicago,2026-06-12,20260612T040735-0400,,,eq,80,81,0.816873908,0.816873908
B,chicago,2026-06-12,20260612T050853-0400,,,eq,80,81,0.78967605,0.78967605
B,chicago,2026-06-12,20260612T060034-0400,,,eq,80,81,0.679786851,0.679786851
B,chicago,2026-06-12,20260612T070210-0400,,,eq,80,81,0.879267772,0.879267772
B,chicago,2026-06-12,20260612T080353-0400,,,eq,80,81,0.857818057,0.857818057
B,chicago,2026-06-12,20260612T090632-0400,,,eq,80,81,0.865141415,0.865141415
B,chicago,2026-06-12,20260612T100820-0400,,,eq,80,81,0.822418518,0.822418518
B,chicago,2026-06-12,20260612T111010-0400,,,eq,80,81,0.613417343,0.613417343
B,chicago,2026-06-12,20260612T120142-0400,,,eq,80,81,0.639867941,0.639867941
B,chicago,2026-06-12,20260612T130332-0400,,,eq,80,81,0.716460732,0.716460732
B,chicago,2026-06-12,20260612T140512-0400,,,eq,80,81,0.629791356,0.629791356
B,chicago,2026-06-12,20260612T150700-0400,,,eq,80,81,0.701673515,0.701673515
B,chicago,2026-06-12,20260612T160905-0400,,,eq,80,81,0.811649034,0.811649034
B,chicago,2026-06-12,20260612T170051-0400,,,eq,80,81,0.829028965,0.829028965
B,chicago,2026-06-12,20260612T180250-0400,,,eq,80,81,0.597678873,0.597678873
B,chicago,2026-06-12,20260612T190415-0400,,,eq,80,81,0.904091918,0.904091918
B,chicago,2026-06-12,20260612T200649-0400,,,eq,80,81,0.951181704,0.951181704
B,chicago,2026-06-12,20260612T210912-0400,,,eq,80,81,0.967360446,0.967360446
B,chicago,2026-06-12,20260612T220051-0400,,,eq,80,81,0.950557179,0.950557179
B,chicago,2026-06-12,20260612T230252-0400,,,eq,80,81,0.950557179,0.950557179
B,chicago,2026-06-12,20260613T000423-0400,,,eq,80,81,0.950557179,0.950557179
B,chicago,2026-06-13,20260613T010559-0400,,,eq,82,83,0.174221659,0.174221659
B,chicago,2026-06-13,20260613T020725-0400,,,eq,82,83,0.489942882,0.489942882
B,chicago,2026-06-13,20260613T030851-0400,,,eq,82,83,0.187922051,0.187922051
B,chicago,2026-06-13,20260613T040008-0400,,,eq,82,83,0.179170836,0.179170836
B,chicago,2026-06-13,20260613T050151-0400,,,eq,82,83,0.203355008,0.203355008
B,chicago,2026-06-13,20260613T060302-0400,,,eq,82,83,0.282690195,0.282690195
B,chicago,2026-06-13,20260613T070423-0400,,,eq,82,83,0.309648822,0.309648822
B,chicago,2026-06-13,20260613T080610-0400,,,eq,82,83,0.0890348253,0.0890348253
B,chicago,2026-06-13,20260613T090737-0400,,,eq,82,83,0.0710943804,0.0710943804
B,chicago,2026-06-13,20260613T100904-0400,,,eq,82,83,0.0466739076,0.0466739076
B,chicago,2026-06-13,20260613T110059-0400,,,eq,82,83,0.0590005879,0.0590005879
B,chicago,2026-06-13,20260613T120724-0400,,,eq,82,83,0.0960093678,0.0960093678
B,chicago,2026-06-13,20260613T130948-0400,,,eq,82,83,0.115774836,0.115774836
B,chicago,2026-06-13,20260613T140115-0400,,,eq,82,83,0.128414741,0.128414741
B,chicago,2026-06-13,20260613T150250-0400,,,eq,82,83,0.0866168673,0.0866168673
B,chicago,2026-06-13,20260613T160420-0400,,,eq,82,83,0.202710907,0.202710907
B,chicago,2026-06-13,20260613T170619-0400,,,eq,82,83,0.810714582,0.810714582
B,chicago,2026-06-13,20260613T180839-0400,,,eq,82,83,0.936193266,0.936193266
B,chicago,2026-06-13,20260613T190049-0400,,,eq,82,83,0.965872036,0.965872036
B,chicago,2026-06-13,20260613T200333-0400,,,eq,82,83,0.992406041,0.992406041
B,chicago,2026-06-13,20260613T210529-0400,,,eq,82,83,0.995114442,0.995114442
B,chicago,2026-06-13,20260613T220050-0400,,,eq,82,83,0.993523819,0.993523819
B,chicago,2026-06-13,20260613T230234-0400,,,eq,82,83,0.993523819,0.993523819
B,chicago,2026-06-13,20260614T000101-0400,,,eq,82,83,0.993523819,0.993523819
B,chicago,2026-06-14,20260614T011002-0400,,,eq,68,69,0,0
B,chicago,2026-06-14,20260614T020135-0400,,,eq,68,69,0.286240764,0.286240764
B,chicago,2026-06-14,20260614T030317-0400,,,eq,68,69,0.244546834,0.244546834
B,chicago,2026-06-14,20260614T040445-0400,,,eq,68,69,0.247784927,0.247784927
B,chicago,2026-06-14,20260614T050551-0400,,,eq,68,69,0.0937735677,0.0937735677
B,chicago,2026-06-14,20260614T060714-0400,,,eq,68,69,0.0937735677,0.0937735677
B,chicago,2026-06-14,20260614T070831-0400,,,eq,68,69,0.110074392,0.110074392
B,chicago,2026-06-14,20260614T080013-0400,,,eq,68,69,0.13490655,0.13490655
B,chicago,2026-06-14,20260614T090107-0400,,,eq,68,69,0.224930154,0.224930154
B,chicago,2026-06-14,20260614T100243-0400,,,eq,68,69,0.149278396,0.149278396
B,chicago,2026-06-14,20260614T110411-0400,,,eq,68,69,0.226589222,0.226589222
B,chicago,2026-06-14,20260614T120013-0400,,,eq,68,69,0.186158875,0.186158875
B,chicago,2026-06-14,20260614T130014-0400,,,eq,68,69,0.133504309,0.133504309
B,chicago,2026-06-14,20260614T140851-0400,,,eq,68,69,0.556866876,0.556866876
B,chicago,2026-06-14,20260614T150013-0400,,,eq,68,69,0.580127501,0.580127501
B,chicago,2026-06-14,20260614T160131-0400,,,eq,68,69,0.593168494,0.593168494
B,chicago,2026-06-14,20260614T171021-0400,,,eq,68,69,0.744945791,0.744945791
B,chicago,2026-06-14,20260614T180358-0400,,,eq,68,69,0.912180344,0.912180344
B,chicago,2026-06-14,20260614T190610-0400,,,eq,68,69,0.945272328,0.945272328
B,chicago,2026-06-14,20260614T200040-0400,,,eq,68,69,0.66623496,0.66623496
B,chicago,2026-06-14,20260614T210024-0400,,,eq,68,69,0.627248437,0.627248437
B,chicago,2026-06-14,20260614T220328-0400,,,eq,68,69,0.781595881,0.781595881
B,chicago,2026-06-14,20260614T230534-0400,,,eq,68,69,0.781595881,0.781595881
B,chicago,2026-06-14,20260615T000022-0400,,,eq,68,69,0.781595881,0.781595881
B,chicago,2026-06-15,20260615T010538-0400,,,eq,76,77,0.0205387274,0.0205387274
B,chicago,2026-06-15,20260615T020121-0400,,,eq,76,77,0.0599466224,0.0599466224
B,chicago,2026-06-15,20260615T030130-0400,,,eq,76,77,0.0600013904,0.0600013904
B,chicago,2026-06-15,20260615T040536-0400,,,eq,76,77,0.0421289705,0.0421289705
B,chicago,2026-06-15,20260615T050534-0400,,,eq,76,77,0.0421289705,0.0421289705
B,chicago,2026-06-15,20260615T061537-0400,,,eq,76,77,0.0533183649,0.0533183649
B,chicago,2026-06-15,20260615T071539-0400,,,eq,76,77,0.0516787835,0.0516787835
B,chicago,2026-06-15,20260615T080225-0400,,,eq,76,77,0.27486672,0.27486672
B,chicago,2026-06-15,20260615T090025-0400,,,eq,76,77,0.176959042,0.176959042
B,chicago,2026-06-15,20260615T100542-0400,,,eq,76,77,0.134064719,0.134064719
B,chicago,2026-06-15,20260615T110201-0400,,,eq,76,77,0.149597883,0.149597883
B,chicago,2026-06-15,20260615T121207-0400,,,eq,76,77,0.159935363,0.159935363
B,chicago,2026-06-15,20260615T130544-0400,,,eq,76,77,0.203680716,0.203680716
B,chicago,2026-06-15,20260615T140304-0400,,,eq,76,77,0.266808265,0.266808265
B,chicago,2026-06-15,20260615T150545-0400,,,eq,76,77,0.176346829,0.176346829
B,chicago,2026-06-15,20260615T160514-0400,,,eq,76,77,0.294671008,0.294671008
B,chicago,2026-06-15,20260615T170522-0400,,,eq,76,77,0.452153899,0.452153899
B,chicago,2026-06-15,20260615T180722-0400,,,eq,76,77,0.0332773554,0.0332773554
B,chicago,2026-06-15,20260615T190536-0400,,,eq,76,77,0.0253610304,0.0253610304
B,chicago,2026-06-15,20260615T202517-0400,,,eq,76,77,0.997560041,0.997560041
B,chicago,2026-06-15,20260615T211610-0400,,,eq,76,77,0.999454275,0.999454275
B,chicago,2026-06-15,20260615T221614-0400,,,eq,76,77,0.999843826,0.999843826
B,chicago,2026-06-15,20260615T231142-0400,,,eq,76,77,0.999843826,0.999843826
B,chicago,2026-06-15,20260616T000336-0400,,,eq,76,77,0.999843826,0.999843826
B,chicago,2026-06-16,20260616T010512-0400,,,eq,76,77,0.850126946,0.850126946
B,chicago,2026-06-16,20260616T020411-0400,,,eq,76,77,0.0139618424,0.0139618424
B,chicago,2026-06-16,20260616T030612-0400,,,eq,76,77,0.0327055691,0.0327055691
B,chicago,2026-06-16,20260616T041517-0400,,,eq,76,77,0.0206183912,0.0206183912
B,chicago,2026-06-16,20260616T050520-0400,,,eq,76,77,0.0256105486,0.0256105486
B,chicago,2026-06-16,20260616T061508-0400,,,eq,76,77,0.0250552482,0.0250552482
B,chicago,2026-06-16,20260616T070509-0400,,,eq,76,77,0.022998473,0.022998473
B,chicago,2026-06-16,20260616T080512-0400,,,eq,76,77,0.0229983047,0.0229983047
B,chicago,2026-06-16,20260616T090546-0400,,,eq,76,77,0.0198410971,0.0198410971
B,chicago,2026-06-16,20260616T100235-0400,,,eq,76,77,0.0322609395,0.0322609395
B,chicago,2026-06-16,20260616T111513-0400,,,eq,76,77,0.0408784775,0.0408784775
B,chicago,2026-06-16,20260616T121524-0400,,,eq,76,77,0.108627654,0.108627654
B,chicago,2026-06-16,20260616T131512-0400,,,eq,76,77,0.0613175926,0.0613175926
B,chicago,2026-06-16,20260616T140516-0400,,,eq,76,77,0.172145105,0.172145105
B,chicago,2026-06-16,20260616T151516-0400,,,eq,76,77,0.871681459,0.871681459
B,chicago,2026-06-16,20260616T161514-0400,,,eq,76,77,0.996916444,0.996916444
B,chicago,2026-06-16,20260616T170609-0400,,,eq,76,77,0.926593613,0.926593613
B,chicago,2026-06-16,20260616T180249-0400,,,eq,76,77,0.99852688,0.99852688
B,chicago,2026-06-16,20260616T190241-0400,,,eq,76,77,0.999575082,0.999575082
B,chicago,2026-06-16,20260616T200255-0400,,,eq,76,77,0.999473514,0.999473514
B,chicago,2026-06-16,20260616T210127-0400,,,eq,76,77,0.998828749,0.998828749
B,chicago,2026-06-16,20260616T220235-0400,,,eq,76,77,0.999451895,0.999451895
B,chicago,2026-06-16,20260616T230234-0400,,,eq,76,77,0.999451895,0.999451895
B,chicago,2026-06-16,20260617T000235-0400,,,eq,76,77,0.999451895,0.999451895
B,chicago,2026-06-19,20260619T010235-0400,,,eq,76,77,0.579037531,0.579037531
B,chicago,2026-06-19,20260619T021321-0400,,,eq,76,77,0.902399776,0.902399776
B,chicago,2026-06-19,20260619T030740-0400,,,eq,76,77,0.79557391,0.79557391
B,chicago,2026-06-19,20260619T041237-0400,,,eq,76,77,0.628853816,0.628853816
B,chicago,2026-06-19,20260619T051319-0400,,,eq,76,77,0.648112812,0.648112812
B,chicago,2026-06-19,20260619T061235-0400,,,eq,76,77,0.72554313,0.72554313
