stratum,market_id,target_date,snapshot_id,served_floor_bucket,served_high_so_far,raw_wu_max_since_7am,raw_station_max_since_7am
C,san-francisco,2026-07-05,20260705T080831342701-0400,56,55.94,,
C,san-francisco,2026-07-05,20260705T090302173757-0400,56,55.94,,
C,san-francisco,2026-07-05,20260705T101106107144-0400,57,57.02,,57.02
C,san-francisco,2026-07-05,20260705T110602877791-0400,57,57.02,,57.02
C,san-francisco,2026-07-05,20260705T120032475899-0400,60,60.08,,60.08
C,san-francisco,2026-07-05,20260705T130436852959-0400,63,62.959999999999994,,62.959999999999994
C,san-francisco,2026-07-05,20260705T140055921197-0400,65,64.94,,64.94
C,san-francisco,2026-07-05,20260705T150253536260-0400,68,68.0,,68.0
C,san-francisco,2026-07-05,20260705T160631161874-0400,68,68.0,,68.0
C,san-francisco,2026-07-05,20260705T170111497574-0400,68,68.0,,68.0
C,san-francisco,2026-07-05,20260705T180037635862-0400,68,68.0,,68.0
C,san-francisco,2026-07-05,20260705T190655355233-0400,68,68.0,,68.0
C,san-francisco,2026-07-05,20260705T202806504934-0400,68,68.0,,68.0
C,san-francisco,2026-07-05,20260705T210524419840-0400,68,68.0,,68.0
C,san-francisco,2026-07-05,20260705T220119400857-0400,68,68.0,,68.0
C,san-francisco,2026-07-05,20260705T233524895945-0400,68,68.0,,68.0
C,san-francisco,2026-07-05,20260706T000534427655-0400,68,68.0,,68.0
C,san-francisco,2026-07-05,20260706T012724978542-0400,68,68.0,,68.0
C,san-francisco,2026-07-05,20260706T020551447327-0400,68,68.0,,68.0
C,san-francisco,2026-07-07,20260707T030557619120-0400,,,,
C,san-francisco,2026-07-07,20260707T040026231236-0400,56,55.94,,
C,san-francisco,2026-07-07,20260707T050352102390-0400,56,55.94,,
C,san-francisco,2026-07-07,20260707T060717979091-0400,56,55.94,,
C,san-francisco,2026-07-07,20260707T070144829337-0400,56,55.94,,
C,san-francisco,2026-07-07,20260707T080518331364-0400,56,55.94,,
C,san-francisco,2026-07-07,20260707T090856961209-0400,56,55.94,,
C,san-francisco,2026-07-07,20260707T102027648256-0400,56,55.94,,55.94
C,san-francisco,2026-07-07,20260707T110538798264-0400,57,57.02,,57.02
C,san-francisco,2026-07-07,20260707T120439823263-0400,57,57.02,,57.02
C,san-francisco,2026-07-07,20260707T131214629198-0400,57,57.02,,57.02
C,san-francisco,2026-07-07,20260707T141057890718-0400,58,57.92,,57.92
C,san-francisco,2026-07-07,20260707T150425410466-0400,58,57.92,,57.92
C,san-francisco,2026-07-07,20260707T160005931888-0400,60,60.08,,60.08
C,san-francisco,2026-07-07,20260707T170147105640-0400,61,60.980000000000004,,60.980000000000004
C,san-francisco,2026-07-07,20260707T180116027578-0400,62,62.059999999999995,,62.059999999999995
C,san-francisco,2026-07-07,20260707T190447656440-0400,62,62.059999999999995,,62.059999999999995
C,san-francisco,2026-07-07,20260707T200820204250-0400,62,62.059999999999995,,62.059999999999995
C,san-francisco,2026-07-07,20260707T210257406218-0400,62,62.059999999999995,,62.059999999999995
C,san-francisco,2026-07-07,20260707T220654733492-0400,62,62.059999999999995,,62.059999999999995
C,san-francisco,2026-07-07,20260707T230137880130-0400,62,62.059999999999995,,62.059999999999995
C,san-francisco,2026-07-07,20260708T000528468363-0400,62,62.059999999999995,,62.059999999999995
C,san-francisco,2026-07-07,20260708T010053561109-0400,62,62.059999999999995,,62.059999999999995
C,san-francisco,2026-07-07,20260708T020446354668-0400,62,62.059999999999995,,62.059999999999995
C,san-francisco,2026-07-08,20260708T030116241479-0400,56,55.94,,
C,san-francisco,2026-07-08,20260708T040604406002-0400,56,55.94,,
C,san-francisco,2026-07-08,20260708T050026327780-0400,56,55.94,,
C,san-francisco,2026-07-08,20260708T060356509570-0400,56,55.94,,
C,san-francisco,2026-07-08,20260708T070724104104-0400,55,55.04,,
C,san-francisco,2026-07-08,20260708T080155037856-0400,55,55.04,,
C,san-francisco,2026-07-08,20260708T090540635716-0400,55,55.04,,
C,san-francisco,2026-07-08,20260708T100815791954-0400,55,55.04,,55.04
C,san-francisco,2026-07-08,20260708T110221819236-0400,55,55.04,,55.04
C,san-francisco,2026-07-08,20260708T120335200993-0400,55,55.04,,55.04
C,san-francisco,2026-07-08,20260708T130308351668-0400,56,55.94,,55.94
C,san-francisco,2026-07-08,20260708T140851109967-0400,57,57.02,,57.02
C,san-francisco,2026-07-08,20260708T150740984467-0400,59,59.0,,59.0
C,san-francisco,2026-07-08,20260708T160103819905-0400,62,62.059999999999995,,62.059999999999995
C,san-francisco,2026-07-08,20260708T170038368633-0400,63,62.959999999999994,,62.959999999999994
C,san-francisco,2026-07-08,20260708T180111710845-0400,63,62.959999999999994,,62.959999999999994
C,san-francisco,2026-07-08,20260708T190504806788-0400,64,64.04,,64.04
C,san-francisco,2026-07-08,20260708T200509040069-0400,64,64.04,,64.04
C,san-francisco,2026-07-08,20260708T210929610311-0400,64,64.04,,64.04
C,san-francisco,2026-07-08,20260708T220228475779-0400,64,64.04,,64.04
C,san-francisco,2026-07-08,20260708T230659287599-0400,64,64.04,,64.04
C,san-francisco,2026-07-08,20260709T000204631721-0400,64,64.04,,64.04
C,san-francisco,2026-07-08,20260709T010608665605-0400,64,64.04,,64.04
C,san-francisco,2026-07-08,20260709T020102906067-0400,64,64.04,,64.04
C,san-francisco,2026-07-09,20260709T030101131791-0400,56,55.94,,
C,san-francisco,2026-07-09,20260709T040438775558-0400,56,55.94,,
C,san-francisco,2026-07-09,20260709T050807550479-0400,56,55.94,,
C,san-francisco,2026-07-09,20260709T060235253328-0400,55,55.04,,
C,san-francisco,2026-07-09,20260709T070559831524-0400,56,55.94,,
C,san-francisco,2026-07-09,20260709T080029402873-0400,56,55.94,,
C,san-francisco,2026-07-09,20260709T090413158520-0400,55,55.04,,
C,san-francisco,2026-07-09,20260709T100141333222-0400,55,55.04,,55.04
C,san-francisco,2026-07-09,20260709T110051944115-0400,55,55.04,,55.04
C,san-francisco,2026-07-09,20260709T120051907243-0400,57,57.02,,57.02
C,san-francisco,2026-07-09,20260709T130022094219-0400,60,60.08,,60.08
C,san-francisco,2026-07-09,20260709T140917540582-0400,62,62.059999999999995,,62.059999999999995
C,san-francisco,2026-07-09,20260709T150020114535-0400,62,62.059999999999995,,62.059999999999995
C,san-francisco,2026-07-09,20260709T160351663723-0400,67,66.92,,66.92
C,san-francisco,2026-07-09,20260709T170346538958-0400,67,66.92,,66.92
C,san-francisco,2026-07-09,20260709T180052685140-0400,67,66.92,,66.92
C,san-francisco,2026-07-09,20260709T194456687398-0400,67,66.92,,66.92
C,san-francisco,2026-07-09,20260709T200321259376-0400,67,66.92,,66.92
C,san-francisco,2026-07-09,20260709T211401397016-0400,67,66.92,,66.92
C,san-francisco,2026-07-09,20260709T220327709084-0400,67,66.92,,66.92
C,san-francisco,2026-07-09,20260709T230755820269-0400,67,66.92,,66.92
C,san-francisco,2026-07-09,20260710T000326774814-0400,67,66.92,,66.92
C,san-francisco,2026-07-09,20260710T010811156803-0400,67,66.92,,66.92
C,san-francisco,2026-07-09,20260710T020345015836-0400,67,66.92,,66.92
C,san-francisco,2026-07-10,20260710T030058965736-0400,57,57.02,,
C,san-francisco,2026-07-10,20260710T040022662662-0400,56,55.94,,
C,san-francisco,2026-07-10,20260710T050139594836-0400,56,55.94,,
C,san-francisco,2026-07-10,20260710T060739360624-0400,56,55.94,,
C,san-francisco,2026-07-10,20260710T070222420231-0400,56,55.94,,
C,san-francisco,2026-07-10,20260710T080605462473-0400,56,55.94,,
C,san-francisco,2026-07-10,20260710T090046577531-0400,55,55.04,,
C,san-francisco,2026-07-10,20260710T103801743657-0400,55,55.04,,55.04
C,san-francisco,2026-07-10,20260710T110111159003-0400,55,55.04,,55.04
C,san-francisco,2026-07-10,20260710T120158876701-0400,58,57.92,,57.92
C,san-francisco,2026-07-10,20260710T130140046479-0400,60,60.08,,60.08
C,san-francisco,2026-07-10,20260710T140404438701-0400,60,60.08,,60.08
C,san-francisco,2026-07-10,20260710T150536444094-0400,62,62.059999999999995,,62.059999999999995
C,san-francisco,2026-07-10,20260710T160159873132-0400,63,62.959999999999994,,62.959999999999994
C,san-francisco,2026-07-10,20260710T170120123407-0400,65,64.94,,64.94
C,san-francisco,2026-07-10,20260710T181023193473-0400,65,64.94,,64.94
C,san-francisco,2026-07-10,20260710T190038988443-0400,65,64.94,,64.94
C,san-francisco,2026-07-10,20260710T200025820913-0400,65,64.94,,64.94
C,san-francisco,2026-07-10,20260710T211909206789-0400,65,64.94,,64.94
C,san-francisco,2026-07-10,20260710T222245333196-0400,65,64.94,,64.94
C,san-francisco,2026-07-10,20260710T230008471451-0400,65,64.94,,64.94
C,san-francisco,2026-07-10,20260711T000047981504-0400,65,64.94,,64.94
C,san-francisco,2026-07-10,20260711T010457956718-0400,65,64.94,,64.94
C,san-francisco,2026-07-10,20260711T020349960815-0400,65,64.94,,64.94
C,san-francisco,2026-07-11,20260711T031843601251-0400,55,55.04,,
C,san-francisco,2026-07-11,20260711T040620830583-0400,55,55.04,,
C,san-francisco,2026-07-11,20260711T050056180518-0400,54,53.96,,
C,san-francisco,2026-07-11,20260711T060506320004-0400,53,53.06,,
C,san-francisco,2026-07-11,20260711T070846237851-0400,53,53.06,,
C,san-francisco,2026-07-11,20260711T080319701762-0400,53,53.06,,
C,san-francisco,2026-07-11,20260711T090029323652-0400,54,53.96,,
C,san-francisco,2026-07-11,20260711T103202103514-0400,55,55.04,,55.04
C,san-francisco,2026-07-11,20260711T110614322493-0400,57,57.02,,57.02
C,san-francisco,2026-07-11,20260711T120654110172-0400,60,60.08,,60.08
C,san-francisco,2026-07-11,20260711T130555946813-0400,61,60.980000000000004,,60.980000000000004
C,san-francisco,2026-07-11,20260711T140714389317-0400,62,62.059999999999995,,62.059999999999995
C,san-francisco,2026-07-11,20260711T150403079993-0400,64,64.04,,64.04
C,san-francisco,2026-07-11,20260711T160640534741-0400,64,64.04,,64.04
C,san-francisco,2026-07-11,20260711T173046748848-0400,64,64.04,,64.04
C,san-francisco,2026-07-11,20260711T180713275845-0400,67,66.92,,66.92
C,san-francisco,2026-07-11,20260711T190824008076-0400,67,66.92,,66.92
C,san-francisco,2026-07-11,20260711T201418963500-0400,67,66.92,,66.92
C,san-francisco,2026-07-11,20260711T211253987774-0400,67,66.92,,66.92
C,san-francisco,2026-07-11,20260711T221710786194-0400,67,66.92,,66.92
C,san-francisco,2026-07-11,20260712T010901976517-0400,67,66.92,,66.92
C,san-francisco,2026-07-11,20260712T020056393593-0400,67,66.92,,66.92
C,san-francisco,2026-07-14,20260714T030110644070-0400,63,62.959999999999994,,
C,san-francisco,2026-07-14,20260714T040458368295-0400,61,60.980000000000004,,
C,san-francisco,2026-07-14,20260714T050029388205-0400,62,62.059999999999995,,
C,san-francisco,2026-07-14,20260714T060039108513-0400,61,60.980000000000004,,
C,san-francisco,2026-07-14,20260714T070651695882-0400,60,60.08,,
C,san-francisco,2026-07-14,20260714T080139920578-0400,60,60.08,,
C,san-francisco,2026-07-14,20260714T090829444874-0400,60,60.08,,
C,san-francisco,2026-07-14,20260714T100541161154-0400,62,62.059999999999995,,62.059999999999995
C,san-francisco,2026-07-14,20260714T110833328344-0400,67,66.92,,66.92
C,san-francisco,2026-07-14,20260714T120402522333-0400,68,68.0,,68.0
C,san-francisco,2026-07-14,20260714T130902001123-0400,71,71.06,,71.06
C,san-francisco,2026-07-14,20260714T140336250255-0400,71,71.06,,71.06
C,san-francisco,2026-07-14,20260714T150721896146-0400,76,75.92,,75.92
C,san-francisco,2026-07-14,20260714T160204183943-0400,79,78.98,,78.98
C,san-francisco,2026-07-14,20260714T170551743848-0400,79,78.98,,78.98
C,san-francisco,2026-07-14,20260714T180155958324-0400,79,78.98,,78.98
C,san-francisco,2026-07-14,20260714T190551803279-0400,81,80.96,,80.96
C,san-francisco,2026-07-14,20260714T200033855024-0400,81,80.96,,80.96
C,san-francisco,2026-07-14,20260714T210421740946-0400,81,80.96,,80.96
C,san-francisco,2026-07-14,20260714T225928512192-0400,81,80.96,,80.96
C,san-francisco,2026-07-14,20260714T235927811621-0400,81,80.96,,80.96
C,san-francisco,2026-07-14,20260715T000933561587-0400,81,80.96,,80.96
C,san-francisco,2026-07-14,20260715T010344757592-0400,81,80.96,,80.96
C,san-francisco,2026-07-14,20260715T020039632371-0400,81,80.96,,80.96
C,san-francisco,2026-07-15,20260715T030033906122-0400,64,64.04,,
C,san-francisco,2026-07-15,20260715T040422587320-0400,63,62.959999999999994,,
C,san-francisco,2026-07-15,20260715T050817928580-0400,61,60.980000000000004,,
C,san-francisco,2026-07-15,20260715T060258750517-0400,61,60.980000000000004,,
C,san-francisco,2026-07-15,20260715T070635569200-0400,59,59.0,,
C,san-francisco,2026-07-15,20260715T080123089620-0400,59,59.0,,
C,san-francisco,2026-07-15,20260715T090526385071-0400,60,60.08,,
C,san-francisco,2026-07-15,20260715T100015595180-0400,61,60.980000000000004,,60.980000000000004
C,san-francisco,2026-07-15,20260715T110353989947-0400,63,62.959999999999994,,62.959999999999994
C,san-francisco,2026-07-15,20260715T120738596319-0400,66,66.02,,66.02
C,san-francisco,2026-07-15,20260715T130218860492-0400,67,66.92,,66.92
C,san-francisco,2026-07-15,20260715T140046482891-0400,67,66.92,,66.92
C,san-francisco,2026-07-15,20260715T150106012075-0400,70,69.98,,69.98
C,san-francisco,2026-07-15,20260715T160457554051-0400,70,69.98,,69.98
C,san-francisco,2026-07-15,20260715T170849892844-0400,71,71.06,,71.06
C,san-francisco,2026-07-15,20260715T180323962063-0400,73,73.04,,73.04
C,san-francisco,2026-07-15,20260715T190703087361-0400,73,73.04,,73.04
C,san-francisco,2026-07-15,20260715T200201843926-0400,73,73.04,,73.04
C,san-francisco,2026-07-15,20260715T210611848929-0400,73,73.04,,73.04
C,san-francisco,2026-07-15,20260715T225946449321-0400,73,73.04,,73.04
C,san-francisco,2026-07-15,20260715T233313772014-0400,73,73.04,,73.04
C,san-francisco,2026-07-15,20260716T000129449655-0400,73,73.04,,73.04
C,san-francisco,2026-07-15,20260716T010610477203-0400,73,73.04,,73.04
C,san-francisco,2026-07-15,20260716T020119196269-0400,73,73.04,,73.04
C,san-francisco,2026-07-16,20260716T030301219022-0400,,,,
C,san-francisco,2026-07-16,20260716T040702170450-0400,59,59.0,,
C,san-francisco,2026-07-16,20260716T050144173078-0400,59,59.0,,
C,san-francisco,2026-07-16,20260716T060523647595-0400,58,57.92,,
C,san-francisco,2026-07-16,20260716T070909662368-0400,58,57.92,,
C,san-francisco,2026-07-16,20260716T080400405523-0400,58,57.92,,
C,san-francisco,2026-07-16,20260716T090754145677-0400,58,57.92,,
C,san-francisco,2026-07-16,20260716T100313048328-0400,58,57.92,,57.92
C,san-francisco,2026-07-16,20260716T110055913470-0400,61,60.980000000000004,,60.980000000000004
C,san-francisco,2026-07-16,20260716T120208932386-0400,62,62.059999999999995,,62.059999999999995
C,san-francisco,2026-07-16,20260716T130556911756-0400,65,64.94,,64.94
C,san-francisco,2026-07-16,20260716T140045391315-0400,66,66.02,,66.02
C,san-francisco,2026-07-16,20260716T150444369573-0400,68,68.0,,68.0
C,san-francisco,2026-07-16,20260716T160846284376-0400,69,69.08,,69.08
C,san-francisco,2026-07-16,20260716T170326635563-0400,69,69.08,,69.08
C,san-francisco,2026-07-16,20260716T180714338767-0400,69,69.08,,69.08
C,san-francisco,2026-07-16,20260716T190207318597-0400,69,69.08,,69.08
C,san-francisco,2026-07-16,20260716T200930127955-0400,69,69.08,,69.08
C,san-francisco,2026-07-16,20260716T210425147367-0400,69,69.08,,69.08
C,san-francisco,2026-07-16,20260716T220051388005-0400,69,69.08,,69.08
C,san-francisco,2026-07-16,20260716T230322594259-0400,69,69.08,,69.08
C,san-francisco,2026-07-16,20260717T000902297520-0400,69,69.08,,69.08
C,san-francisco,2026-07-16,20260717T010421014588-0400,69,69.08,,69.08
C,san-francisco,2026-07-16,20260717T020058893752-0400,69,69.08,,69.08
C,san-francisco,2026-07-17,20260717T030048189831-0400,58,57.92,,
C,san-francisco,2026-07-17,20260717T040045508985-0400,57,57.02,,
C,san-francisco,2026-07-17,20260717T050834915994-0400,57,57.02,,
C,san-francisco,2026-07-17,20260717T060309539607-0400,57,57.02,,
C,san-francisco,2026-07-17,20260717T070657520004-0400,57,57.02,,
C,san-francisco,2026-07-17,20260717T080136928803-0400,56,55.94,,
C,san-francisco,2026-07-17,20260717T091011726107-0400,57,57.02,,
C,san-francisco,2026-07-17,20260717T102734995391-0400,57,57.02,,57.02
C,san-francisco,2026-07-17,20260717T110426522580-0400,59,59.0,,59.0
C,san-francisco,2026-07-17,20260717T120308158857-0400,59,59.0,,59.0
C,san-francisco,2026-07-17,20260717T130123788391-0400,61,60.980000000000004,,60.980000000000004
C,san-francisco,2026-07-17,20260717T140513149880-0400,63,62.959999999999994,,62.959999999999994
C,san-francisco,2026-07-17,20260717T150002046891-0400,65,64.94,,64.94
C,san-francisco,2026-07-17,20260717T160002105969-0400,66,66.02,,66.02
C,san-francisco,2026-07-17,20260717T170023417281-0400,67,66.92,,66.92
C,san-francisco,2026-07-17,20260717T180911566341-0400,67,66.92,,66.92
C,san-francisco,2026-07-17,20260717T190144254483-0400,67,66.92,,66.92
C,san-francisco,2026-07-17,20260717T200842136768-0400,67,66.92,,66.92
C,san-francisco,2026-07-17,20260717T210328221529-0400,67,66.92,,66.92
C,san-francisco,2026-07-17,20260717T220743678511-0400,67,66.92,,66.92
C,san-francisco,2026-07-17,20260717T230257052133-0400,67,66.92,,66.92
C,san-francisco,2026-07-17,20260718T000805562649-0400,67,66.92,,66.92
C,san-francisco,2026-07-17,20260718T010323378837-0400,67,66.92,,66.92
C,san-francisco,2026-07-17,20260718T020741037127-0400,67,66.92,,66.92
C,san-francisco,2026-07-18,20260718T030255234092-0400,58,57.92,,
C,san-francisco,2026-07-18,20260718T040645043391-0400,58,57.92,,
C,san-francisco,2026-07-18,20260718T050124705625-0400,58,57.92,,
C,san-francisco,2026-07-18,20260718T060511311026-0400,58,57.92,,
C,san-francisco,2026-07-18,20260718T070856288135-0400,59,59.0,,
C,san-francisco,2026-07-18,20260718T080335980299-0400,59,59.0,,
C,san-francisco,2026-07-18,20260718T090724164877-0400,58,57.92,,
C,san-francisco,2026-07-18,20260718T100229808229-0400,59,59.0,,59.0
C,san-francisco,2026-07-18,20260718T110618805349-0400,60,60.08,,60.08
C,san-francisco,2026-07-18,20260718T120054906552-0400,60,60.08,,60.08
C,san-francisco,2026-07-18,20260718T130445684310-0400,63,62.959999999999994,,62.959999999999994
C,san-francisco,2026-07-18,20260718T140001497921-0400,66,66.02,,66.02
C,san-francisco,2026-07-18,20260718T150054903317-0400,68,68.0,,68.0
C,san-francisco,2026-07-18,20260718T160716512912-0400,68,68.0,,68.0
C,san-francisco,2026-07-18,20260718T170000509244-0400,71,71.06,,71.06
C,san-francisco,2026-07-18,20260718T180601489312-0400,71,71.06,,71.06
C,san-francisco,2026-07-18,20260718T190041513884-0400,71,71.06,,71.06
C,san-francisco,2026-07-18,20260718T200059699066-0400,71,71.06,,71.06
C,san-francisco,2026-07-18,20260718T210830303813-0400,71,71.06,,71.06
C,san-francisco,2026-07-18,20260718T220329639714-0400,71,71.06,,71.06
C,san-francisco,2026-07-18,20260718T230758262100-0400,71,71.06,,71.06
C,san-francisco,2026-07-18,20260719T000112538285-0400,71,71.06,,71.06
C,san-francisco,2026-07-18,20260719T010536560007-0400,71,71.06,,71.06
C,san-francisco,2026-07-18,20260719T020055345671-0400,71,71.06,,71.06
C,san-francisco,2026-07-19,20260719T030044752804-0400,56,55.94,,
C,san-francisco,2026-07-19,20260719T040728973507-0400,56,55.94,,
C,san-francisco,2026-07-19,20260719T050203306074-0400,56,55.94,,
C,san-francisco,2026-07-19,20260719T060542397811-0400,56,55.94,,
C,san-francisco,2026-07-19,20260719T070018574920-0400,56,55.94,,
C,san-francisco,2026-07-19,20260719T080406664721-0400,56,55.94,,
C,san-francisco,2026-07-19,20260719T090038968687-0400,55,55.04,,
C,san-francisco,2026-07-19,20260719T100231114471-0400,56,55.94,,55.94
C,san-francisco,2026-07-19,20260719T110042189136-0400,57,57.02,,57.02
C,san-francisco,2026-07-19,20260719T120103028559-0400,59,59.0,,59.0
C,san-francisco,2026-07-19,20260719T130449223372-0400,61,60.980000000000004,,60.980000000000004
C,san-francisco,2026-07-19,20260719T140839501188-0400,63,62.959999999999994,,62.959999999999994
C,san-francisco,2026-07-19,20260719T150044285454-0400,65,64.94,,64.94
C,san-francisco,2026-07-19,20260719T160719732822-0400,65,64.94,,64.94
C,san-francisco,2026-07-19,20260719T170958874407-0400,65,64.94,,64.94
C,san-francisco,2026-07-19,20260719T180241264537-0400,65,64.94,,64.94
C,san-francisco,2026-07-19,20260719T190528756127-0400,65,64.94,,64.94
C,san-francisco,2026-07-19,20260719T202633832469-0400,65,64.94,,64.94
C,san-francisco,2026-07-19,20260719T210036509908-0400,65,64.94,,64.94
C,san-francisco,2026-07-19,20260719T225933579664-0400,65,64.94,,64.94
C,san-francisco,2026-07-19,20260719T230741275181-0400,65,64.94,,64.94
C,san-francisco,2026-07-19,20260720T001448118613-0400,65,64.94,,64.94
C,san-francisco,2026-07-19,20260720T010905473165-0400,65,64.94,,64.94
C,san-francisco,2026-07-19,20260720T020415437442-0400,65,64.94,,64.94
C,san-francisco,2026-07-20,20260720T030018966580-0400,59,59.0,,
C,san-francisco,2026-07-20,20260720T040408659964-0400,60,60.08,,
C,san-francisco,2026-07-20,20260720T050041842199-0400,60,60.08,,
C,san-francisco,2026-07-20,20260720T060221047274-0400,60,60.08,,
C,san-francisco,2026-07-20,20260720T070613581158-0400,59,59.0,,
C,san-francisco,2026-07-20,20260720T080052635873-0400,59,59.0,,
C,san-francisco,2026-07-20,20260720T090505492053-0400,60,60.08,,
C,san-francisco,2026-07-20,20260720T100004874938-0400,60,60.08,,60.08
C,san-francisco,2026-07-20,20260720T110412661113-0400,61,60.980000000000004,,60.980000000000004
C,san-francisco,2026-07-20,20260720T120436782957-0400,63,62.959999999999994,,62.959999999999994
C,san-francisco,2026-07-20,20260720T130826646004-0400,64,64.04,,64.04
C,san-francisco,2026-07-20,20260720T140236560490-0400,64,64.04,,64.04
C,san-francisco,2026-07-20,20260720T150255119364-0400,66,66.02,,66.02
C,san-francisco,2026-07-20,20260720T162147959369-0400,66,66.02,,66.02
C,san-francisco,2026-07-20,20260720T170834452460-0400,69,69.08,,69.08
C,san-francisco,2026-07-20,20260720T180956309623-0400,69,69.08,,69.08
C,san-francisco,2026-07-20,20260720T190545736857-0400,70,69.98,,69.98
C,san-francisco,2026-07-20,20260720T200051733750-0400,70,69.98,,69.98
C,san-francisco,2026-07-20,20260720T210517564904-0400,70,69.98,,69.98
C,san-francisco,2026-07-20,20260720T220025086974-0400,70,69.98,,69.98
C,san-francisco,2026-07-20,20260720T230329672395-0400,70,69.98,,69.98
C,san-francisco,2026-07-20,20260721T000858915551-0400,70,69.98,,69.98
C,san-francisco,2026-07-20,20260721T010114153883-0400,70,69.98,,69.98
C,san-francisco,2026-07-20,20260721T020602358561-0400,70,69.98,,69.98
C,san-francisco,2026-07-21,20260721T030059332959-0400,62,62.059999999999995,,
C,san-francisco,2026-07-21,20260721T040452836113-0400,62,62.059999999999995,,
C,san-francisco,2026-07-21,20260721T050836163866-0400,62,62.059999999999995,,
C,san-francisco,2026-07-21,20260721T060314417321-0400,62,62.059999999999995,,
C,san-francisco,2026-07-21,20260721T070701913697-0400,62,62.059999999999995,,
C,san-francisco,2026-07-21,20260721T080151483704-0400,64,64.04,,
C,san-francisco,2026-07-21,20260721T090536910279-0400,65,64.94,,
C,san-francisco,2026-07-21,20260721T100016964361-0400,66,66.02,,66.02
C,san-francisco,2026-07-21,20260721T110412093831-0400,68,68.0,,68.0
C,san-francisco,2026-07-21,20260721T120005419002-0400,70,69.98,,69.98
C,san-francisco,2026-07-21,20260721T130503609846-0400,70,69.98,,69.98
C,san-francisco,2026-07-21,20260721T140011198171-0400,71,71.06,,71.06
C,san-francisco,2026-07-21,20260721T150107354946-0400,77,77.0,,77.0
C,san-francisco,2026-07-21,20260721T160047604000-0400,78,78.08,,78.08
C,san-francisco,2026-07-21,20260721T170019181205-0400,78,78.08,,78.08
C,san-francisco,2026-07-21,20260721T180239550754-0400,78,78.08,,78.08
C,san-francisco,2026-07-21,20260721T190235288075-0400,78,78.08,,78.08
C,san-francisco,2026-07-21,20260721T200044580199-0400,91,91.03999999999999,,91.03999999999999
C,san-francisco,2026-07-21,20260721T210047529698-0400,91,91.03999999999999,,91.03999999999999
C,san-francisco,2026-07-21,20260721T220113657032-0400,91,91.03999999999999,,91.03999999999999
C,san-francisco,2026-07-21,20260721T230055727812-0400,91,91.03999999999999,,91.03999999999999
C,san-francisco,2026-07-21,20260722T000723360476-0400,91,91.03999999999999,,91.03999999999999
C,san-francisco,2026-07-21,20260722T010241342100-0400,91,91.03999999999999,,91.03999999999999
C,san-francisco,2026-07-21,20260722T020712578578-0400,91,91.03999999999999,,91.03999999999999
C,san-francisco,2026-07-22,20260722T030207662764-0400,70,69.98,,
C,san-francisco,2026-07-22,20260722T040602458369-0400,70,69.98,,
C,san-francisco,2026-07-22,20260722T050117152279-0400,70,69.98,,
C,san-francisco,2026-07-22,20260722T060500900094-0400,68,68.0,,
C,san-francisco,2026-07-22,20260722T070850186445-0400,67,66.92,,
C,san-francisco,2026-07-22,20260722T080331681270-0400,66,66.02,,
C,san-francisco,2026-07-22,20260722T090723375091-0400,65,64.94,,
C,san-francisco,2026-07-22,20260722T100206668676-0400,66,66.02,,66.02
C,san-francisco,2026-07-22,20260722T110033461899-0400,67,66.92,,66.92
C,san-francisco,2026-07-22,20260722T120031335195-0400,68,68.0,,68.0
C,san-francisco,2026-07-22,20260722T130042279388-0400,68,68.0,,68.0
C,san-francisco,2026-07-22,20260722T140050424904-0400,68,68.0,,68.0
C,san-francisco,2026-07-22,20260722T150256436939-0400,72,71.96,,71.96
C,san-francisco,2026-07-22,20260722T160654302014-0400,73,73.04,,73.04
C,san-francisco,2026-07-22,20260722T170132415401-0400,73,73.04,,73.04
C,san-francisco,2026-07-22,20260722T180518456398-0400,73,73.04,,73.04
C,san-francisco,2026-07-22,20260722T190029075577-0400,73,73.04,,73.04
C,san-francisco,2026-07-22,20260722T200426357632-0400,73,73.04,,73.04
C,san-francisco,2026-07-22,20260722T210816898366-0400,73,73.04,,73.04
C,san-francisco,2026-07-22,20260722T220633403789-0400,73,73.04,,73.04
C,san-francisco,2026-07-22,20260722T230141323984-0400,73,73.04,,73.04
C,san-francisco,2026-07-22,20260723T000605975055-0400,73,73.04,,73.04
C,san-francisco,2026-07-22,20260723T010125923010-0400,73,73.04,,73.04
C,san-francisco,2026-07-22,20260723T020543529280-0400,73,73.04,,73.04
C,san-francisco,2026-07-23,20260723T030022054971-0400,62,62.059999999999995,,
C,san-francisco,2026-07-23,20260723T040408371137-0400,62,62.059999999999995,,
C,san-francisco,2026-07-23,20260723T050110843335-0400,61,60.980000000000004,,
C,san-francisco,2026-07-23,20260723T060458776224-0400,60,60.08,,
C,san-francisco,2026-07-23,20260723T070840609352-0400,60,60.08,,
C,san-francisco,2026-07-23,20260723T080318079273-0400,59,59.0,,
C,san-francisco,2026-07-23,20260723T090700710087-0400,,,,
C,san-francisco,2026-07-23,20260723T100133364550-0400,60,60.08,,60.08
C,san-francisco,2026-07-23,20260723T110516908334-0400,61,60.980000000000004,,60.980000000000004
C,san-francisco,2026-07-23,20260723T120903872106-0400,61,60.980000000000004,,60.980000000000004
C,san-francisco,2026-07-23,20260723T130337483596-0400,62,62.059999999999995,,62.059999999999995
