schema_version,local_date,temperature_unit,row_count,first_time,last_time,max_temp,max_temp_bucket,min_temp,avg_temp,max_dewpoint,max_temp_c,max_temp_times,min_temp_c,avg_temp_c,max_dewpoint_c,max_wind_kmh,max_gust_kmh,max_temp_bucket_c,has_non_hourly_rows,non_hourly_count,max_on_hour_mark,condition_mode,cloud_mode
wu_daily_native_v1,2020-05-01,F,25,00:10,23:58,84.0,84,51.0,67.36,48.0,84.0,15:58|16:58,51.0,67.36,48.0,26.0,40.0,84,True,25,False,Mostly Cloudy,BKN
wu_daily_native_v1,2020-05-02,F,37,00:58,23:58,66.0,66,47.0,54.97,52.0,66.0,15:58,47.0,54.97,52.0,20.0,25.0,66,True,37,False,Mostly Cloudy,OVC
wu_daily_native_v1,2020-05-03,F,27,00:58,23:58,76.0,76,46.0,58.26,52.0,76.0,15:58,46.0,58.26,52.0,18.0,21.0,76,True,27,False,Fair,FEW
wu_daily_native_v1,2020-05-04,F,24,00:58,23:58,67.0,67,37.0,54.83,45.0,67.0,13:58|15:59|16:58,37.0,54.83,45.0,31.0,38.0,67,True,24,False,Fair,FEW
wu_daily_native_v1,2020-05-05,F,24,00:58,23:58,70.0,70,36.0,52.88,35.0,70.0,15:58,36.0,52.88,35.0,14.0,17.0,70,True,24,False,Fair,FEW
wu_daily_native_v1,2020-05-06,F,23,00:58,23:58,73.0,73,36.0,55.65,33.0,73.0,14:58,36.0,55.65,33.0,22.0,32.0,73,True,23,False,Fair,FEW
wu_daily_native_v1,2020-05-07,F,24,00:58,23:58,71.0,71,38.0,56.5,35.0,71.0,14:58|15:58,38.0,56.5,35.0,36.0,45.0,71,True,24,False,Fair,FEW
wu_daily_native_v1,2020-05-08,F,25,00:58,23:58,62.0,62,34.0,47.16,31.0,62.0,15:58,34.0,47.16,31.0,22.0,29.0,62,True,25,False,Mostly Cloudy,BKN
wu_daily_native_v1,2020-05-09,F,24,00:58,23:58,60.0,60,38.0,49.42,35.0,60.0,14:58,38.0,49.42,35.0,21.0,29.0,60,True,24,False,Mostly Cloudy,BKN
wu_daily_native_v1,2020-05-10,F,24,00:58,23:58,63.0,63,32.0,48.21,29.0,63.0,15:58|17:58,32.0,48.21,29.0,14.0,22.0,63,True,24,False,Mostly Cloudy,BKN
wu_daily_native_v1,2020-05-11,F,33,00:58,23:58,55.0,55,35.0,40.7,43.0,55.0,18:58,35.0,40.7,43.0,18.0,24.0,55,True,33,False,Mostly Cloudy,BKN
wu_daily_native_v1,2020-05-12,F,31,00:58,23:58,76.0,76,38.0,51.74,49.0,76.0,14:58,38.0,51.74,49.0,17.0,,76,True,31,False,Partly Cloudy,OVC
wu_daily_native_v1,2020-05-13,F,24,00:58,23:58,78.0,78,52.0,63.58,50.0,78.0,14:58,52.0,63.58,50.0,16.0,24.0,78,True,24,False,Mostly Cloudy,BKN
wu_daily_native_v1,2020-05-14,F,31,00:58,23:58,69.0,69,49.0,57.0,52.0,69.0,11:58,49.0,57.0,52.0,24.0,30.0,69,True,31,False,Mostly Cloudy,BKN
wu_daily_native_v1,2020-05-15,F,32,00:58,23:58,66.0,66,47.0,55.25,52.0,66.0,17:58,47.0,55.25,52.0,22.0,28.0,66,True,32,False,Mostly Cloudy,BKN
wu_daily_native_v1,2020-05-16,F,28,00:58,23:58,68.0,68,47.0,55.29,50.0,68.0,14:58|15:58,47.0,55.29,50.0,15.0,20.0,68,True,28,False,Mostly Cloudy,BKN
wu_daily_native_v1,2020-05-17,F,24,00:58,23:58,76.0,76,41.0,58.96,51.0,76.0,14:58|15:58|16:58,41.0,58.96,51.0,13.0,,76,True,24,False,Mostly Cloudy,BKN
wu_daily_native_v1,2020-05-18,F,24,00:58,23:58,87.0,87,50.0,67.88,51.0,87.0,15:58,50.0,67.88,51.0,29.0,36.0,87,True,24,False,Mostly Cloudy,BKN
wu_daily_native_v1,2020-05-19,F,24,00:58,23:58,90.0,90,52.0,72.46,53.0,90.0,12:58,52.0,72.46,53.0,28.0,41.0,90,True,24,False,Fair,BKN
wu_daily_native_v1,2020-05-20,F,24,00:58,23:58,87.0,87,55.0,71.17,53.0,87.0,15:58,55.0,71.17,53.0,32.0,40.0,87,True,24,False,Partly Cloudy / Windy,SCT
wu_daily_native_v1,2020-05-21,F,24,00:58,23:58,74.0,74,46.0,59.08,35.0,74.0,14:58|15:58,46.0,59.08,35.0,16.0,20.0,74,True,24,False,Fair,FEW
wu_daily_native_v1,2020-05-22,F,24,00:58,23:58,81.0,81,49.0,65.75,46.0,81.0,15:58|16:58|17:58,49.0,65.75,46.0,28.0,43.0,81,True,24,False,Fair,FEW
wu_daily_native_v1,2020-05-23,F,24,00:58,23:58,78.0,78,50.0,63.62,45.0,78.0,12:58,50.0,63.62,45.0,23.0,32.0,78,True,24,False,Mostly Cloudy,BKN
wu_daily_native_v1,2020-05-24,F,31,00:58,23:58,60.0,60,41.0,47.77,47.0,60.0,10:58|11:58,41.0,47.77,47.0,18.0,21.0,60,True,31,False,Mostly Cloudy,BKN
wu_daily_native_v1,2020-05-25,F,24,00:58,23:58,62.0,62,39.0,50.17,44.0,62.0,15:58|17:58,39.0,50.17,44.0,12.0,17.0,62,True,24,False,Partly Cloudy,SCT
wu_daily_native_v1,2020-05-26,F,24,00:58,23:58,76.0,76,44.0,60.42,42.0,76.0,15:58|16:58|17:58,44.0,60.42,42.0,14.0,23.0,76,True,24,False,Fair,FEW
wu_daily_native_v1,2020-05-27,F,28,00:58,23:58,79.0,79,51.0,64.71,55.0,79.0,13:58|14:58|15:58,51.0,64.71,55.0,28.0,31.0,79,True,28,False,Fair,BKN
wu_daily_native_v1,2020-05-28,F,27,00:58,23:58,72.0,72,53.0,61.33,54.0,72.0,16:58,53.0,61.33,54.0,12.0,,72,True,27,False,Mostly Cloudy,BKN
wu_daily_native_v1,2020-05-29,F,28,00:58,23:58,87.0,87,54.0,69.39,55.0,87.0,15:58,54.0,69.39,55.0,16.0,31.0,87,True,28,False,Fair,FEW
wu_daily_native_v1,2020-05-30,F,24,00:58,23:58,82.0,82,56.0,70.21,55.0,82.0,13:58|14:58,56.0,70.21,55.0,12.0,,82,True,24,False,Partly Cloudy,SCT
wu_daily_native_v1,2020-05-31,F,23,00:58,23:58,84.0,84,55.0,68.91,54.0,84.0,13:58,55.0,68.91,54.0,15.0,21.0,84,True,23,False,Mostly Cloudy,BKN
wu_daily_native_v1,2020-06-01,F,24,00:58,23:58,90.0,90,59.0,75.29,51.0,90.0,15:58,59.0,75.29,51.0,14.0,21.0,90,True,24,False,Mostly Cloudy,BKN
wu_daily_native_v1,2020-06-02,F,24,00:58,23:58,85.0,85,62.0,73.5,57.0,85.0,14:58|15:58,62.0,73.5,57.0,15.0,22.0,85,True,24,False,Mostly Cloudy,BKN
wu_daily_native_v1,2020-06-03,F,28,00:58,23:58,89.0,89,56.0,72.21,53.0,89.0,15:58|16:58,56.0,72.21,53.0,28.0,35.0,89,True,28,False,Fair,BKN
wu_daily_native_v1,2020-06-04,F,26,00:58,23:58,87.0,87,58.0,72.54,45.0,87.0,11:58|12:58|13:58,58.0,72.54,45.0,28.0,35.0,87,True,26,False,Mostly Cloudy,BKN
wu_daily_native_v1,2020-06-05,F,24,00:58,23:58,92.0,92,60.0,77.71,42.0,92.0,13:58,60.0,77.71,42.0,21.0,30.0,92,True,24,False,Mostly Cloudy,BKN
wu_daily_native_v1,2020-06-06,F,32,00:58,23:58,84.0,84,61.0,71.06,55.0,84.0,14:58,61.0,71.06,55.0,41.0,61.0,84,True,32,False,Mostly Cloudy,BKN
wu_daily_native_v1,2020-06-07,F,24,00:58,23:58,89.0,89,51.0,72.54,47.0,89.0,15:58,51.0,72.54,47.0,31.0,40.0,89,True,24,False,Fair,FEW
wu_daily_native_v1,2020-06-08,F,25,00:58,23:58,78.0,78,45.0,60.28,44.0,78.0,15:58,45.0,60.28,44.0,31.0,40.0,78,True,25,False,Fair,FEW
wu_daily_native_v1,2020-06-09,F,27,00:19,23:58,66.0,66,40.0,50.74,43.0,66.0,16:58,40.0,50.74,43.0,33.0,39.0,66,True,27,False,Fair,BKN
wu_daily_native_v1,2020-06-10,F,24,00:58,23:58,75.0,75,41.0,59.88,40.0,75.0,15:58|16:58,41.0,59.88,40.0,13.0,17.0,75,True,24,False,Fair,FEW
wu_daily_native_v1,2020-06-11,F,24,00:58,23:58,82.0,82,51.0,66.71,38.0,82.0,16:58,51.0,66.71,38.0,12.0,20.0,82,True,24,False,Fair,FEW
wu_daily_native_v1,2020-06-12,F,25,00:58,23:58,88.0,88,56.0,73.68,46.0,88.0,14:58|15:58,56.0,73.68,46.0,23.0,29.0,88,True,25,False,Fair,CLR
wu_daily_native_v1,2020-06-13,F,29,00:58,23:58,88.0,88,59.0,73.48,50.0,88.0,12:58,59.0,73.48,50.0,25.0,35.0,88,True,29,False,Mostly Cloudy,BKN
wu_daily_native_v1,2020-06-14,F,24,00:58,23:58,89.0,89,65.0,76.62,44.0,89.0,14:58|17:58,65.0,76.62,44.0,25.0,36.0,89,True,24,False,Mostly Cloudy,BKN
wu_daily_native_v1,2020-06-15,F,24,00:58,23:58,92.0,92,56.0,75.33,37.0,92.0,15:58,56.0,75.33,37.0,25.0,35.0,92,True,24,False,Mostly Cloudy,BKN
wu_daily_native_v1,2020-06-16,F,24,00:58,23:58,93.0,93,63.0,78.88,40.0,93.0,15:58,63.0,78.88,40.0,22.0,29.0,93,True,24,False,Mostly Cloudy,BKN
wu_daily_native_v1,2020-06-17,F,24,00:58,23:58,95.0,95,53.0,75.04,44.0,95.0,15:58,53.0,75.04,44.0,22.0,29.0,95,True,24,False,Fair,BKN
wu_daily_native_v1,2020-06-18,F,30,00:58,23:58,72.0,72,50.0,59.23,48.0,72.0,16:58,50.0,59.23,48.0,15.0,21.0,72,True,30,False,Mostly Cloudy,BKN
wu_daily_native_v1,2020-06-19,F,28,00:58,23:58,66.0,66,50.0,58.89,50.0,66.0,14:58,50.0,58.89,50.0,17.0,24.0,66,True,28,False,Mostly Cloudy,BKN
wu_daily_native_v1,2020-06-20,F,24,00:58,23:58,85.0,85,49.0,68.17,49.0,85.0,15:58,49.0,68.17,49.0,14.0,,85,True,24,False,Fair,BKN
wu_daily_native_v1,2020-06-21,F,27,00:58,23:58,82.0,82,58.0,67.74,50.0,82.0,15:58,58.0,67.74,50.0,36.0,52.0,82,True,27,False,Mostly Cloudy,BKN
wu_daily_native_v1,2020-06-22,F,26,00:58,23:58,82.0,82,53.0,68.08,49.0,82.0,14:58,53.0,68.08,49.0,12.0,18.0,82,True,26,False,Partly Cloudy,SCT
wu_daily_native_v1,2020-06-23,F,24,00:58,23:58,86.0,86,56.0,71.33,51.0,86.0,14:58|15:58|16:58|17:58,56.0,71.33,51.0,13.0,22.0,86,True,24,False,Fair,FEW
wu_daily_native_v1,2020-06-24,F,28,00:58,23:58,92.0,92,57.0,74.04,54.0,92.0,16:58,57.0,74.04,54.0,20.0,31.0,92,True,28,False,Fair,BKN
wu_daily_native_v1,2020-06-25,F,30,00:58,23:58,90.0,90,59.0,76.4,52.0,90.0,13:58,59.0,76.4,52.0,23.0,37.0,90,True,30,False,Mostly Cloudy,BKN
wu_daily_native_v1,2020-06-26,F,35,00:58,23:58,81.0,81,55.0,67.0,58.0,81.0,12:58,55.0,67.0,58.0,33.0,41.0,81,True,35,False,Thunder in the Vicinity,BKN
wu_daily_native_v1,2020-06-27,F,24,00:58,23:58,89.0,89,54.0,72.71,52.0,89.0,15:58|16:58,54.0,72.71,52.0,14.0,,89,True,24,False,Fair,FEW
wu_daily_native_v1,2020-06-28,F,24,00:58,23:58,89.0,89,62.0,74.83,42.0,89.0,12:58,62.0,74.83,42.0,20.0,29.0,89,True,24,False,Partly Cloudy,SCT
wu_daily_native_v1,2020-06-29,F,24,00:58,23:58,90.0,90,61.0,76.71,42.0,90.0,15:58,61.0,76.71,42.0,22.0,30.0,90,True,24,False,Mostly Cloudy,BKN
wu_daily_native_v1,2020-06-30,F,23,00:58,23:58,83.0,83,55.0,68.87,43.0,83.0,16:58,55.0,68.87,43.0,18.0,,83,True,23,False,Partly Cloudy,SCT
wu_daily_native_v1,2021-05-01,F,24,00:58,23:58,83.0,83,53.0,69.04,39.0,83.0,13:58|14:58|15:56,53.0,69.04,39.0,17.0,,83,True,24,False,Mostly Cloudy,BKN
wu_daily_native_v1,2021-05-02,F,35,00:58,23:58,66.0,66,46.0,53.31,46.0,66.0,10:58|11:49,46.0,53.31,46.0,38.0,52.0,66,True,35,False,Mostly Cloudy,BKN
wu_daily_native_v1,2021-05-03,F,31,00:42,23:58,46.0,46,37.0,39.19,46.0,46.0,00:42,37.0,39.19,46.0,18.0,28.0,46,True,31,False,Light Rain,OVC
wu_daily_native_v1,2021-05-04,F,26,00:59,23:58,57.0,57,34.0,46.42,43.0,57.0,13:58|15:58,34.0,46.42,43.0,14.0,21.0,57,True,26,False,Mostly Cloudy,BKN
wu_daily_native_v1,2021-05-05,F,28,00:58,23:58,57.0,57,39.0,48.75,45.0,57.0,12:49,39.0,48.75,45.0,18.0,26.0,57,True,28,False,Fair,BKN
wu_daily_native_v1,2021-05-06,F,26,00:58,23:58,73.0,73,37.0,52.69,41.0,73.0,15:58,37.0,52.69,41.0,13.0,17.0,73,True,26,False,Fair,FEW
wu_daily_native_v1,2021-05-07,F,25,00:58,23:58,81.0,81,45.0,63.8,41.0,81.0,12:58,45.0,63.8,41.0,16.0,18.0,81,True,24,False,Fair,SCT
wu_daily_native_v1,2021-05-08,F,35,00:58,23:58,73.0,73,44.0,57.69,44.0,73.0,11:58,44.0,57.69,44.0,22.0,32.0,73,True,35,False,Mostly Cloudy,BKN
wu_daily_native_v1,2021-05-09,F,32,00:11,23:58,45.0,45,37.0,41.59,45.0,45.0,00:11|00:38|16:32|19:12,37.0,41.59,45.0,17.0,22.0,45,True,32,False,Mostly Cloudy,OVC
wu_daily_native_v1,2021-05-10,F,31,00:58,23:58,47.0,47,32.0,40.55,41.0,47.0,11:58,32.0,40.55,41.0,17.0,23.0,47,True,31,False,Light Rain,OVC
wu_daily_native_v1,2021-05-11,F,30,00:58,23:58,40.0,40,32.0,36.63,39.0,40.0,10:58|11:58|12:58|17:58|18:58|19:58|20:58,32.0,36.63,39.0,9.0,,40,True,30,False,Cloudy,OVC
wu_daily_native_v1,2021-05-12,F,24,00:58,23:58,61.0,61,32.0,47.12,39.0,61.0,15:58|16:58|17:58,32.0,47.12,39.0,16.0,,61,True,24,False,Fair,FEW
wu_daily_native_v1,2021-05-13,F,24,00:58,23:58,73.0,73,40.0,57.58,40.0,73.0,13:58|14:58,40.0,57.58,40.0,15.0,17.0,73,True,24,False,Partly Cloudy,SCT
wu_daily_native_v1,2021-05-14,F,28,00:58,23:58,69.0,69,45.0,57.25,51.0,69.0,14:58,45.0,57.25,51.0,20.0,23.0,69,True,28,False,Mostly Cloudy,BKN
wu_daily_native_v1,2021-05-15,F,29,00:58,23:58,69.0,69,45.0,55.69,53.0,69.0,12:58,45.0,55.69,53.0,24.0,32.0,69,True,29,False,Mostly Cloudy,BKN
wu_daily_native_v1,2021-05-16,F,41,00:58,23:58,56.0,56,47.0,51.76,54.0,56.0,17:58,47.0,51.76,54.0,13.0,,56,True,41,False,Cloudy,OVC
